k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.2692454311000305,1.999999999999999,1.2091769057883577,1.9998943579999997,0
20,0.9971080128436127,1.999999999999999,0.9360388665941314,1.9991887852238381,0
30,0.8382290408648015,1.999999999999999,0.7880030048847697,1.9991887852238381,0
50,0.5387024583742154,1.9985425761439999,0.5233918585915355,1.964743271482,0
75,0.11026248507413368,0.33263940873799996,0.11273101549636574,0.30584957001093244,0
100,0.06898780612801131,0.18320565749234113,0.07153717267644265,0.18320565749234113,0
150,0.043264818272962254,0.1418444957823493,0.04471035943394649,0.1418444957823493,0
200,0.03455431417156974,0.12508266854731637,0.03672800507536109,0.12508266854731637,0
300,0.023429938241915357,0.058027999999999975,0.026460039544603863,0.058027999999999975,0
400,0.01431554789933752,0.05268166802288777,0.016166921124934903,0.05268166802288777,1
500,0.0071251176817875884,0.03990732479999999,0.008046580988539718,0.03990732479999999,0
620,0.0,0.0,0.0,0.0,0
