k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.1227346717866784,1.9999998000000003,1.0497657366965032,1.9999724200000002,0
20,0.7224767715601553,1.9999998068091998,0.6328400481090679,1.99981746370056,0
30,0.7287107961266057,1.9999998068091998,0.6715691842723261,1.99981746370056,0
50,0.31034682372123135,1.981182,0.2649645212748579,1.9600059999999997,0
75,0.11717343954482119,0.33317069733200005,0.1203827071950342,0.3126394087380001,0
100,0.0749323170343586,0.2492662709370625,0.07746943707233624,0.2492662709370625,0
150,0.04845620697465046,0.1426036883450279,0.05030580812028777,0.1426036883450279,0
200,0.0376108018191959,0.10811616257127997,0.03981692222759865,0.10811616257127997,0
300,0.026789163677872554,0.059000000000000025,0.029948467310319558,0.059000000000000025,0
400,0.018027201219147054,0.05388157940000004,0.02015318779264905,0.05388157940000004,1
500,0.010839032814343385,0.050510203449836644,0.01211730324317548,0.050510203449836644,0
692,0.0,0.0,0.0,0.0,0
