x,y,xhat,yhat,belief_id,uncertainty
0,0,0,0,0,0
0,0,0,1,1,586
1,0,0,1,1,586
0,1,0,1,1,586
0,0,1,1,2,1137
1,0,1,1,2,1137
0,1,1,1,2,1137
2,0,1,1,2,1137
1,1,1,1,2,1137
0,2,1,1,2,1137
0,0,2,1,3,1653
1,0,2,1,3,1653
0,1,2,1,3,1653
1,0,1,0,0,0
2,0,2,1,3,1653
1,1,2,1,3,1653
0,1,0,1,0,0
0,2,2,1,3,1653
2,0,2,0,0,0
3,0,2,1,3,1653
2,1,2,1,3,1653
1,1,1,1,0,0
1,2,2,1,3,1653
0,2,0,2,0,0
0,3,2,1,3,1653
0,0,3,1,4,2133
1,0,3,1,4,2133
0,1,3,1,4,2133
2,0,3,1,4,2133
1,1,3,1,4,2133
0,2,3,1,4,2133
0,0,1,1,5,588
2,0,1,1,5,588
1,0,1,1,5,588
1,1,1,1,5,588
3,0,3,1,4,2133
2,1,3,1,4,2133
1,2,3,1,4,2133
0,1,1,1,6,588
1,1,1,1,6,588
0,0,1,1,6,588
0,2,1,1,6,588
0,3,3,1,4,2133
1,0,2,1,5,588
3,0,2,1,5,588
2,0,2,1,5,588
2,1,2,1,5,588
3,0,3,0,0,0
4,0,3,1,4,2133
3,1,3,1,4,2133
2,1,2,1,0,0
2,2,3,1,4,2133
0,1,2,1,7,588
2,1,2,1,7,588
1,0,2,1,7,588
1,2,2,1,7,588
1,2,1,2,0,0
1,3,3,1,4,2133
0,2,0,1,8,588
1,2,0,1,8,588
0,1,0,1,8,588
0,3,0,1,8,588
0,3,0,3,0,0
0,4,3,1,4,2133
0,0,3,2,9,2584
1,0,3,2,9,2584
0,1,3,2,9,2584
2,0,3,2,9,2584
1,1,3,2,9,2584
0,2,3,2,9,2584
3,0,3,2,9,2584
2,1,3,2,9,2584
1,2,3,2,9,2584
0,3,3,2,9,2584
0,0,2,1,10,1138
1,0,2,1,10,1138
0,1,2,1,10,1138
3,0,2,1,10,1138
2,0,2,1,10,1138
2,1,2,1,10,1138
1,1,2,1,10,1138
1,2,2,1,10,1138
4,0,3,2,9,2584
3,1,3,2,9,2584
2,2,3,2,9,2584
1,3,3,2,9,2584
0,1,2,1,11,1138
1,1,2,1,11,1138
0,0,2,1,11,1138
0,2,2,1,11,1138
2,1,2,1,11,1138
1,0,2,1,11,1138
1,2,2,1,11,1138
0,3,2,1,11,1138
0,4,3,2,9,2584
0,0,3,1,12,1138
2,0,3,1,12,1138
1,0,3,1,12,1138
1,1,3,1,12,1138
4,0,3,1,12,1138
3,0,3,1,12,1138
3,1,3,1,12,1138
2,1,3,1,12,1138
2,2,3,1,12,1138
2,0,3,1,5,588
4,0,3,1,5,588
3,0,3,1,5,588
3,1,3,1,5,588
4,0,4,0,0,0
5,0,3,2,9,2584
4,1,3,2,9,2584
3,1,3,1,0,0
3,2,3,2,9,2584
1,1,3,1,7,588
3,1,3,1,7,588
2,0,3,1,7,588
2,2,3,1,7,588
2,2,2,2,0,0
2,3,3,2,9,2584
0,1,3,1,13,1136
1,1,3,1,13,1136
0,0,3,1,13,1136
0,2,3,1,13,1136
3,1,3,1,13,1136
2,0,3,1,13,1136
2,2,3,1,13,1136
1,0,3,1,13,1136
1,3,3,1,13,1136
0,2,1,1,14,588
2,2,1,1,14,588
1,1,1,1,14,588
1,3,1,1,14,588
1,3,1,3,0,0
1,4,3,2,9,2584
0,2,1,1,15,1139
1,2,1,1,15,1139
0,1,1,1,15,1139
0,3,1,1,15,1139
2,2,1,1,15,1139
1,1,1,1,15,1139
1,3,1,1,15,1139
0,0,1,1,15,1139
0,4,1,1,15,1139
0,3,0,2,8,588
1,3,0,2,8,588
0,2,0,2,8,588
0,4,0,2,8,588
0,4,0,4,0,0
0,5,3,2,9,2584
0,0,3,3,16,3004
1,0,3,3,16,3004
0,1,3,3,16,3004
2,0,3,3,16,3004
1,1,3,3,16,3004
0,2,3,3,16,3004
3,0,3,3,16,3004
2,1,3,3,16,3004
1,2,3,3,16,3004
0,3,3,3,16,3004
4,0,3,3,16,3004
3,1,3,3,16,3004
2,2,3,3,16,3004
1,3,3,3,16,3004
0,4,3,3,16,3004
0,0,3,1,17,1650
1,0,3,1,17,1650
0,1,3,1,17,1650
2,0,3,1,17,1650
1,1,3,1,17,1650
0,2,3,1,17,1650
4,0,3,1,17,1650
3,0,3,1,17,1650
3,1,3,1,17,1650
2,1,3,1,17,1650
