age,xhat,yhat,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
1,1,0,2,2,2,0.06,0.02,0.04,0.08,0.04,0.5
1,1,7,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,2,7,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,3,4,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,3,6,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,4,6,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,4,7,3,3,1,0.08,0.0,0.08,0.08,0.0,0.0
1,5,0,2,2,1,0.07,0.0,0.07,0.07,0.0,0.0
1,5,1,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,5,2,3,3,1,0.08,0.0,0.08,0.08,0.0,0.0
1,5,3,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,5,4,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,5,5,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,5,7,3,3,1,0.08,0.0,0.08,0.08,0.0,0.0
1,6,7,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,7,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,8,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,8,0,2,2,2,0.06,0.02,0.04,0.08,0.04,0.5
1,8,8,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
2,2,0,2,2,1,0.13040000000000002,0.019400000000000008,0.111,0.14980000000000002,0.038800000000000015,0.0
2,2,7,2,2,1,0.14495000000000002,0.014050000000000007,0.13090000000000002,0.15900000000000003,0.028100000000000014,0.0
2,3,5,2,2,1,0.16160000000000002,0.0015999999999999764,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,3,7,2,2,2,0.161,0.0014999999999999736,0.15950000000000003,0.16249999999999998,0.002999999999999947,0.5
2,4,6,2,2,1,0.16160000000000002,0.0015999999999999764,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,4,7,3,3,1,0.16213333333333335,0.001508494466531279,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,5,0,2,2,1,0.14329999999999998,0.0,0.14329999999999998,0.14329999999999998,0.0,0.0
2,5,1,3,3,2,0.13396666666666668,0.020458956202330767,0.1195,0.1629,0.043399999999999994,0.33333333333333337
2,5,2,2,2,1,0.1452,0.014300000000000007,0.1309,0.1595,0.028600000000000014,0.0
2,5,3,3,3,1,0.16083333333333336,0.0011785113019775737,0.16,0.1625,0.0025000000000000022,0.0
2,5,4,3,3,1,0.16213333333333335,0.001508494466531279,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,5,5,2,2,1,0.1616,0.0015999999999999903,0.16,0.16319999999999998,0.0031999999999999806,0.0
2,5,6,2,2,1,0.1616,0.0015999999999999903,0.16,0.16319999999999998,0.0031999999999999806,0.0
2,5,7,5,5,2,0.15536,0.012327951979140741,0.1309,0.16319999999999998,0.032299999999999995,0.4
2,6,7,3,3,2,0.16090000000000002,0.0016391054470858775,0.15950000000000003,0.16319999999999998,0.0036999999999999533,0.33333333333333337
2,7,0,2,2,1,0.1304,0.0194,0.11099999999999999,0.1498,0.0388,0.0
2,7,7,2,2,1,0.16160000000000002,0.0015999999999999764,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,7,8,2,2,1,0.16160000000000002,0.0015999999999999764,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,8,8,3,3,1,0.16193333333333335,0.0013670731102939722,0.16000000000000003,0.1629,0.002899999999999958,0.0
2,9,8,2,2,2,0.15660000000000002,0.006299999999999972,0.15030000000000004,0.1629,0.012599999999999945,0.5
3,3,0,2,2,1,0.20435600000000004,0.01832400000000002,0.186032,0.22268000000000004,0.03664800000000004,0.0
3,3,6,2,2,1,0.24639649999999996,0.003203499999999984,0.243193,0.24959999999999996,0.006406999999999968,0.0
3,3,7,2,2,1,0.22835450000000002,0.012625500000000012,0.215729,0.24098000000000003,0.025251000000000023,0.0
3,4,7,4,4,2,0.24435474999999998,0.0026232923374073115,0.24218600000000004,0.24884199999999998,0.00665599999999994,0.25
3,5,0,2,2,1,0.21951600000000004,0.0003710000000000241,0.219145,0.21988700000000005,0.0007420000000000482,0.0
3,5,1,2,2,1,0.1922975,4.5000000000045e-06,0.192293,0.192302,9.000000000009e-06,0.0
3,5,2,3,3,1,0.21371133333333328,0.01993098313904482,0.19961799999999996,0.24189799999999997,0.04228000000000001,0.0
3,5,3,2,2,1,0.22885950000000002,0.013125499999999984,0.21573400000000004,0.241985,0.02625099999999997,0.0
3,5,4,4,4,1,0.24601899999999996,0.002827999999999997,0.243191,0.248847,0.005656000000000022,0.0
