k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.3095157791797989,1.9999998617777246,1.2557222844231795,1.9999979310667828,0
20,0.9929446218383013,1.9999990656536952,0.9270079146502197,1.999988819578,0
30,0.8124822399250301,1.9999993231639999,0.7518788433721689,1.999988819578,0
50,0.4139898606408734,1.9994179999999997,0.3667760161235456,1.98,0
75,0.18412376571880676,1.9291652844000002,0.18624506570892102,1.9202020136000004,0
100,0.08554143631957961,0.28710287779488497,0.08898104612587103,0.28710287779488497,0
150,0.051083371359819545,0.17426600000000003,0.052973671612968835,0.16644909879999997,0
200,0.03960833596376478,0.1454050382484712,0.041848351520431946,0.1454050382484712,0
300,0.028283674900493168,0.06000000000000003,0.030366185025856692,0.06000000000000003,0
400,0.02012077253502981,0.05556366000000002,0.02251318146449982,0.05556366000000002,0
500,0.012561462880523197,0.05047589172360161,0.014055051454731748,0.05047589172360161,1
734,0.0,0.0,0.0,0.0,0
