age,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
0,63,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,63,13,2,0.0719047619047619,0.011799534946060824,0.04,0.08,0.04,0.4285714285714286
2,61,29,2,0.1469196721311475,0.017637495637179285,0.1098,0.16319999999999998,0.05339999999999999,0.4918032786885246
3,59,46,3,0.22580116949152543,0.022021724044758075,0.159472,0.24959999999999996,0.09012799999999996,0.47457627118644063
4,56,55,3,0.30493240125,0.028397909299158943,0.22298618,0.33918025,0.11619407000000001,0.5
5,52,52,3,0.3843200954884614,0.0335162974395861,0.2999560712999999,0.43195107390000004,0.13199500260000013,0.4807692307692307
6,48,48,3,0.46544684545704174,0.036817772602911206,0.3808705967120001,0.523675824817,0.14280522810499996,0.47916666666666663
7,44,44,3,0.5464803163782097,0.0374337640193371,0.46455605353445006,0.62119290749414,0.15663685395968996,0.5
8,38,38,2,0.6273588092484981,0.042843498717046936,0.5499788974914004,0.7000043344832338,0.15002543699183346,0.5
9,32,32,3,0.712861474157001,0.04612158350389369,0.6330003883847017,0.7926863862270208,0.15968599784231907,0.5
10,27,27,3,0.79223013882459,0.04164354848656615,0.7055917492616817,0.8676783120120689,0.16208656275038724,0.4814814814814815
