age,xhat,yhat,occurrences,unique_beliefs,unique_urc_levels,mse_mean,mse_std,mse_min,mse_max,mse_range,modal_level_disagreement
1,0,5,2,2,1,0.07,0.0,0.07,0.07,0.0,0.0
1,1,0,2,2,2,0.06,0.02,0.04,0.08,0.04,0.5
1,2,0,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,2,5,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,2,7,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,3,0,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,3,8,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,4,4,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,6,2,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,1,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,7,6,2,2,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,7,3,3,1,0.08,0.0,0.08,0.08,0.0,0.0
1,7,9,2,2,2,0.07500000000000001,0.0049999999999999975,0.07,0.08,0.009999999999999995,0.5
1,8,1,3,3,2,0.06,0.01414213562373095,0.05,0.08,0.03,0.33333333333333337
1,8,2,3,3,2,0.07,0.01414213562373095,0.05,0.08,0.03,0.33333333333333337
1,8,3,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
1,8,6,2,2,2,0.065,0.015,0.05,0.08,0.03,0.5
2,1,0,2,2,2,0.13635,0.02655000000000001,0.1098,0.16290000000000002,0.05310000000000002,0.5
2,1,5,2,2,1,0.1195,0.0,0.1195,0.1195,0.0,0.0
2,2,0,2,2,1,0.13040000000000002,0.019400000000000008,0.111,0.14980000000000002,0.038800000000000015,0.0
2,2,4,2,2,1,0.16135,0.0018499999999999767,0.15950000000000003,0.16319999999999998,0.0036999999999999533,0.0
2,2,5,2,2,2,0.14705000000000001,0.016149999999999984,0.13090000000000002,0.16319999999999998,0.03229999999999997,0.5
2,2,6,2,2,1,0.16100000000000003,0.0014999999999999875,0.15950000000000003,0.1625,0.002999999999999975,0.0
2,2,8,2,2,2,0.146,0.0169,0.1291,0.1629,0.0338,0.5
2,3,0,3,3,2,0.15203333333333335,0.008498758079207145,0.1426,0.16319999999999998,0.02059999999999998,0.33333333333333337
2,4,0,2,2,1,0.14679999999999999,0.003500000000000017,0.14329999999999998,0.15030000000000002,0.007000000000000034,0.0
2,4,3,2,2,1,0.16160000000000002,0.0015999999999999764,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,4,4,2,2,1,0.16319999999999998,0.0,0.16319999999999998,0.16319999999999998,0.0,0.0
2,6,1,2,2,1,0.16160000000000002,0.0015999999999999764,0.16000000000000003,0.16319999999999998,0.003199999999999953,0.0
2,7,1,2,2,2,0.13975000000000004,0.020250000000000004,0.11950000000000002,0.16000000000000003,0.04050000000000001,0.5
2,7,6,3,3,2,0.15013333333333334,0.013601552199003707,0.1309,0.16000000000000003,0.029100000000000042,0.33333333333333337
2,7,7,3,3,2,0.1512,0.01443352578778542,0.1309,0.16319999999999998,0.032299999999999995,0.33333333333333337
2,7,8,3,3,1,0.16090000000000002,0.0016391054470858855,0.1595,0.16319999999999998,0.003699999999999981,0.0
2,7,9,2,2,2,0.15675,0.0064499999999999835,0.15030000000000002,0.16319999999999998,0.012899999999999967,0.5
2,8,1,3,3,2,0.12686666666666668,0.03037392887914824,0.0886,0.1629,0.07429999999999999,0.33333333333333337
2,8,2,3,3,2,0.13956666666666667,0.014118624421506368,0.1286,0.15950000000000003,0.03090000000000004,0.33333333333333337
2,8,3,3,3,2,0.15043333333333334,0.015111658486818136,0.1291,0.1622,0.03310000000000002,0.33333333333333337
2,8,4,2,2,2,0.146,0.0169,0.1291,0.1629,0.0338,0.5
2,8,9,2,2,1,0.14679999999999999,0.003500000000000017,0.14329999999999998,0.15030000000000002,0.007000000000000034,0.0
3,1,0,2,2,2,0.21580099999999997,0.03290800000000001,0.18289299999999997,0.24870899999999999,0.06581600000000001,0.5
3,2,0,2,2,1,0.20640550000000002,0.026092500000000005,0.180313,0.232498,0.05218500000000001,0.0
3,2,4,2,2,2,0.229977,0.019606999999999986,0.21037,0.24958399999999997,0.03921399999999997,0.5
3,2,5,4,4,2,0.22256599999999999,0.023068344023791557,0.199618,0.248842,0.04922400000000002,0.5
3,2,7,2,2,2,0.22570649999999998,0.01620050000000002,0.20950599999999997,0.241907,0.03240100000000004,0.5
3,3,0,2,2,1,0.20435600000000004,0.01832400000000002,0.186032,0.22268000000000004,0.03664800000000004,0.0
3,3,4,2,2,1,0.24258900000000005,0.0006039999999999796,0.24198500000000006,0.24319300000000002,0.001207999999999959,0.0
3,4,0,3,3,2,0.22560733333333335,0.006101834168692407,0.219145,0.233791,0.014645999999999992,0.33333333333333337
3,4,3,2,2,1,0.24639550000000005,0.0032045000000000133,0.24319100000000002,0.24960000000000004,0.006409000000000026,0.0
3,5,0,2,2,1,0.22189100000000003,0.002003999999999978,0.21988700000000005,0.223895,0.004007999999999956,0.0
3,5,3,2,2,1,0.24319999999999997,1.962615573354719e-17,0.24319999999999997,0.2432,2.7755575615628914e-17,0.0
3,7,1,3,3,2,0.226137,0.02392525289312528,0.192302,0.24319999999999997,0.05089799999999997,0.33333333333333337
3,7,7,3,3,2,0.23192166666666666,0.015244851772173964,0.21036999999999997,0.24319999999999997,0.03283,0.33333333333333337
3,7,8,3,3,2,0.23395633333333332,0.0171519733623342,0.210079,0.24959499999999996,0.03951599999999997,0.33333333333333337
3,7,9,3,3,2,0.23872399999999996,0.00769789958365266,0.232786,0.24959499999999996,0.016808999999999963,0.33333333333333337
3,8,1,2,2,2,0.22235749999999999,0.020551499999999986,0.201806,0.24290899999999999,0.04110299999999997,0.5
3,8,2,3,3,2,0.2062193333333333,0.03043563617793383,0.16753600000000002,0.24190699999999998,0.07437099999999996,0.33333333333333337
3,8,3,3,3,2,0.2221466666666667,0.013968406741246067,0.209903,0.241694,0.031790999999999986,0.33333333333333337
3,8,4,3,3,2,0.23398833333333333,0.016309275568079522,0.211109,0.247956,0.03684700000000002,0.33333333333333337
3,8,5,2,2,2,0.229908,0.018790000000000015,0.21111799999999997,0.248698,0.03758000000000003,0.5
3,8,9,2,2,1,0.2286975,0.004802499999999987,0.223895,0.23349999999999999,0.009604999999999975,0.0
3,9,9,2,2,1,0.217192,0.002705999999999986,0.214486,0.21989799999999998,0.005411999999999972,0.0
4,2,0,2,2,2,0.28551047999999996,0.03259257999999998,0.2529179,0.31810305999999994,0.06518515999999996,0.5
4,2,4,4,4,2,0.30616033750000005,0.027406452203224334,0.27589305000000003,0.33839542000000006,0.06250237000000003,0.5
4,2,5,2,2,2,0.29996888,0.028341460000000013,0.27162741999999995,0.32831034,0.056682920000000026,0.5
4,2,6,2,2,2,0.30933335500000003,0.015036094999999972,0.29429726000000006,0.32436945,0.030072189999999943,0.5
4,3,0,2,2,1,0.280246,0.025395659999999987,0.25485034,0.30564166,0.05079131999999997,0.0
4,3,4,2,2,2,0.31236574500000003,0.017196755000000008,0.29516899,0.32956250000000004,0.034393510000000016,0.5
4,4,0,2,2,1,0.2822598,0.01723849999999999,0.2650213,0.2994983,0.03447699999999998,0.0
4,4,4,2,2,1,0.327345045,0.0009701450000000333,0.32637489999999997,0.32831519000000003,0.0019402900000000667,0.0
4,5,0,3,3,2,0.30248067333333334,0.003740197021025613,0.29900722,0.3076721,0.008664879999999986,0.33333333333333337
4,5,2,2,2,1,0.32799994500000007,0.0016000550000000169,0.32639989,0.32960000000000006,0.0032001100000000338,0.0
4,5,3,2,2,1,0.32958973,1.0140000000019578e-05,0.32957959000000003,0.3295998700000001,2.0280000000039156e-05,0.0
4,6,0,2,2,1,0.30028151999999997,0.0005014599999999814,0.29978006,0.30078298,0.0010029199999999627,0.0
4,7,1,2,2,2,0.29726085999999996,0.028856870000000034,0.2684039899999999,0.32611773,0.05771374000000007,0.5
4,7,8,3,3,2,0.31680475999999996,0.01702845069837144,0.29273878,0.32959515,0.03685637000000003,0.33333333333333337
4,7,9,3,3,2,0.31077800333333333,0.02715061945043165,0.2742001399999999,0.33918025,0.06498011000000009,0.33333333333333337
4,8,1,3,3,2,0.3107950133333333,0.023351198217993478,0.27781391000000005,0.32873567000000004,0.05092175999999998,0.33333333333333337
4,8,2,2,2,2,0.29980798,0.018655439999999968,0.28115254,0.31846341999999994,0.037310879999999935,0.5
4,8,3,3,3,2,0.2892182466666667,0.030340046142058253,0.25012977999999997,0.32408718000000003,0.07395740000000006,0.33333333333333337
4,8,4,3,3,2,0.30829786,0.01392073263049041,0.29477773999999995,0.32745086,0.032673120000000055,0.33333333333333337
4,8,5,3,3,2,0.32046943333333333,0.01757390281538572,0.29604214,0.33665090000000003,0.04060876000000002,0.33333333333333337
4,8,6,2,2,2,0.31674307999999995,0.020680660000000045,0.29606241999999994,0.33742374,0.04136132000000009,0.5
4,8,9,3,3,2,0.2991101666666667,0.020952754132141076,0.27033066,0.31960989999999995,0.049279239999999946,0.33333333333333337
4,9,9,2,2,1,0.29025384,0.0014025400000000354,0.2888513,0.29165638000000005,0.002805080000000071,0.0
5,2,4,2,2,2,0.38767550665,0.030180114849999995,0.3574953918,0.4178556215,0.06036022969999999,0.5
5,2,5,2,2,2,0.396804522,0.013866108699999935,0.38293841330000006,0.41067063069999993,0.02773221739999987,0.5
5,3,0,2,2,2,0.35922711144999997,0.03226741764999999,0.3269596938,0.3914945291,0.06453483529999998,0.5
5,3,4,4,4,2,0.38876534269999996,0.025907038517119355,0.35990739369999997,0.4183523911999999,0.05844499749999993,0.5
5,4,0,2,2,1,0.3580254595,0.024691720500000014,0.33333373899999996,0.38271718,0.04938344100000003,0.0
5,4,3,2,2,1,0.41213034410000005,0.0006346709999999478,0.41149567310000007,0.41276501509999997,0.0012693419999998956,0.0
5,4,4,2,2,2,0.39829055015,0.014443808249999968,0.3838467419,0.41273435839999995,0.028887616499999935,0.5
5,5,0,2,2,1,0.3634941332,0.016143134000000003,0.3473509992,0.3796372672,0.03228626800000001,0.0
5,5,2,2,2,1,0.41598680305,0.0032129075499999493,0.41277389550000004,0.41919971059999994,0.006425815099999899,0.0
5,6,0,3,3,2,0.38265552843333334,0.0016269426939839893,0.38094074480000006,0.3848414727,0.003900727899999956,0.33333333333333337
5,6,2,2,2,1,0.41279746030000003,2.536899999905362e-06,0.4127949234000001,0.41279999719999994,5.073799999810724e-06,0.0
5,7,0,2,2,1,0.38196494295000005,0.001002744050000004,0.38096219890000005,0.38296768700000006,0.002005488100000008,0.0
5,7,1,2,2,2,0.37988269325,0.032078846950000045,0.3478038463,0.4119615402000001,0.06415769390000009,0.5
5,7,6,2,2,2,0.39548237905,0.01998210654999999,0.3755002725,0.4154644856,0.03996421309999998,0.5
5,7,9,3,3,2,0.3930725079333334,0.022982898531812315,0.36059090250000003,0.41032791340000013,0.0497370109000001,0.33333333333333337
5,8,1,2,2,2,0.38440472994999997,0.027283009849999956,0.35712172010000004,0.41168773979999995,0.05456601969999991,0.5
5,8,2,3,3,2,0.3860569413333334,0.02110813681538724,0.3563993227,0.40382673730000007,0.04742741460000005,0.33333333333333337
5,8,3,2,2,2,0.3808997246000001,0.016291802699999997,0.3646079219000001,0.39719152730000007,0.03258360539999999,0.5
5,8,4,3,3,2,0.37579868796666666,0.030262053443396233,0.3363131944,0.4098368769000001,0.07352368250000008,0.33333333333333337
5,8,5,3,3,2,0.3974131108,0.01397772915148145,0.3826167226,0.4161632008,0.03354647820000001,0.33333333333333337
5,8,6,3,3,2,0.40989321873333334,0.018890021612334888,0.3839202002,0.4282927776,0.0443725774,0.33333333333333337
5,8,9,3,3,3,0.3569085412,0.04185833667020225,0.30612069620000004,0.4086392559,0.10251855969999996,0.6666666666666667
5,9,9,3,3,2,0.3429535156666667,0.033285789534081,0.2958804248,0.36658368030000005,0.07070325550000006,0.33333333333333337
6,2,4,2,2,1,0.4875098661515001,0.012690151792500048,0.47481971435900006,0.5002000179440002,0.025380303585000097,0.0
