k,representation_mean_l1,representation_max_l1,transition_mean_l1,transition_max_l1,selected
10,1.2415556359228912,1.9999946152292998,1.1836796599904382,1.99982825319486,0
20,0.9857522501823504,1.9999943157999998,0.9292031785144438,1.9999624840580001,0
30,0.8272353796381401,1.9995999999999998,0.780302027555729,1.9811819999999996,0
50,0.5347538898100734,1.998170323532,0.5181979802492707,1.96,0
75,0.12013705369985735,0.38197302020602003,0.12311007605899922,0.37331928648600365,0
100,0.08254931729428243,0.3042453786985786,0.08461958731122375,0.3042453786985786,0
150,0.05096531900000653,0.15186390549731396,0.05243556374880729,0.15186390549731396,0
200,0.039761606387680684,0.13915119612319898,0.04175014344354152,0.13915119612319898,0
300,0.027505399944215,0.06000000000000003,0.029618022017788563,0.06000000000000003,0
400,0.018949051899840304,0.05555390000000001,0.021131982678701908,0.05555390000000001,1
500,0.011025529888781005,0.05071622764287728,0.012295670931968577,0.05071622764287728,0
697,0.0,0.0,0.0,0.0,0
