xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,2
0,3,0,east,1,3,4
0,6,0,north,0,7,5
0,7,0,north,0,8,5
0,7,5,north,0,8,17
0,8,0,east,1,8,4
0,8,5,east,1,8,13
0,8,17,east,1,8,29
1,0,0,east,2,0,7
1,0,2,east,2,0,11
1,2,0,east,2,2,9
1,2,8,east,2,2,23
1,2,14,east,2,2,34
1,2,22,east,2,2,42
1,3,0,south,1,2,8
1,3,4,south,1,2,14
1,3,8,south,1,2,22
1,4,0,south,1,3,8
1,5,0,east,2,5,9
1,7,0,north,1,8,8
1,8,0,east,2,8,9
1,8,3,east,2,8,15
1,8,4,east,2,8,16
1,8,8,east,2,8,23
1,8,13,east,2,8,30
1,8,29,east,2,8,49
1,9,0,south,1,8,3
2,0,0,east,3,0,7
2,0,7,east,3,0,19
2,0,11,east,3,0,28
2,2,0,east,3,2,9
2,2,9,east,3,2,24
2,2,23,east,3,2,43
2,2,34,east,3,2,58
2,2,42,east,3,2,72
2,4,0,north,2,5,8
2,5,0,east,3,5,9
2,5,8,east,3,5,23
2,5,9,east,3,5,24
2,8,0,east,3,8,9
2,8,3,east,3,8,15
2,8,9,east,3,8,24
2,8,15,east,3,8,35
2,8,16,east,3,8,36
2,8,23,east,3,8,43
2,8,30,east,3,8,53
2,8,49,east,3,8,77
2,9,0,south,2,8,3
3,0,0,east,4,0,7
3,0,7,east,4,0,19
3,0,8,east,4,0,21
3,0,19,east,4,0,32
3,0,22,east,4,0,39
3,0,28,east,4,0,48
3,0,42,east,4,0,64
3,0,72,east,4,0,99
3,0,102,east,4,0,133
3,0,117,east,4,0,150
3,0,137,east,4,0,172
3,1,0,south,3,0,8
3,1,8,south,3,0,22
3,1,23,south,3,0,42
3,1,43,south,3,0,72
3,1,72,south,3,0,102
3,1,84,south,3,0,117
3,1,102,south,3,0,137
3,2,0,south,3,1,8
3,2,9,south,3,1,23
3,2,24,south,3,1,43
3,2,43,south,3,1,72
3,2,58,south,3,1,84
3,2,72,south,3,1,102
3,5,0,north,3,6,8
3,5,9,north,3,6,23
3,5,23,north,3,6,42
3,5,24,north,3,6,43
3,6,0,east,4,6,9
3,6,8,east,4,6,23
3,6,23,east,4,6,43
3,6,42,east,4,6,72
3,6,43,east,4,6,73
3,8,0,east,4,8,9
3,8,3,east,4,8,15
3,8,9,east,4,8,24
3,8,15,east,4,8,35
3,8,24,east,4,8,41
3,8,35,east,4,8,59
3,8,36,east,4,8,60
3,8,43,east,4,8,73
3,8,53,east,4,8,80
3,8,77,east,4,8,110
3,9,0,south,3,8,3
4,0,0,east,5,0,7
4,0,7,east,5,0,19
4,0,19,east,5,0,32
4,0,21,east,5,0,38
4,0,32,east,5,0,51
4,0,39,east,5,0,62
4,0,48,east,5,0,69
4,0,64,east,5,0,89
4,0,99,east,5,0,130
4,0,133,east,5,0,170
4,0,150,east,5,0,183
4,0,172,east,5,0,208
4,2,0,west,3,2,9
4,3,0,north,4,4,8
4,4,0,east,5,4,9
4,4,8,east,5,4,23
4,6,0,east,5,6,9
4,6,8,east,5,6,23
4,6,9,east,5,6,24
4,6,22,east,5,6,42
4,6,23,east,5,6,43
4,6,42,east,5,6,72
4,6,43,east,5,6,73
4,6,56,east,5,6,83
4,6,72,east,5,6,103
4,6,73,east,5,6,104
4,6,83,east,5,6,118
