xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,1
0,7,0,north,0,8,5
0,8,0,east,1,8,4
0,8,5,east,1,8,13
1,0,0,east,2,0,7
1,0,1,east,2,0,11
1,0,9,east,2,0,21
1,1,0,south,1,0,9
1,3,0,east,2,3,10
1,4,0,east,2,4,10
1,8,0,east,2,8,10
1,8,3,east,2,8,17
1,8,4,east,2,8,18
1,8,13,east,2,8,30
1,9,0,south,1,8,3
2,0,0,east,3,0,7
2,0,7,east,3,0,19
2,0,9,east,3,0,21
2,0,11,east,3,0,26
2,0,21,east,3,0,38
2,1,0,south,2,0,9
2,3,0,east,3,3,10
2,3,9,east,3,3,24
2,3,10,east,3,3,25
2,3,23,east,3,3,43
2,3,24,east,3,3,44
2,4,0,south,2,3,9
2,4,9,south,2,3,23
2,4,10,south,2,3,24
2,5,0,south,2,4,9
2,6,0,east,3,6,10
2,6,9,east,3,6,24
2,6,23,east,3,6,43
2,6,34,east,3,6,56
2,6,43,east,3,6,65
2,6,56,east,3,6,79
2,6,57,east,3,6,80
2,6,74,east,3,6,97
2,7,0,south,2,6,9
2,7,9,south,2,6,23
2,7,16,south,2,6,34
2,7,24,south,2,6,43
2,7,35,south,2,6,56
2,7,36,south,2,6,57
2,7,50,south,2,6,74
2,8,0,south,2,7,9
2,8,3,south,2,7,16
2,8,10,south,2,7,24
2,8,17,south,2,7,35
2,8,18,south,2,7,36
2,8,30,south,2,7,50
2,9,0,south,2,8,3
3,0,0,east,4,0,7
3,0,7,east,4,0,19
3,0,9,east,4,0,21
3,0,19,east,4,0,33
3,0,21,east,4,0,38
3,0,26,east,4,0,45
3,0,38,east,4,0,54
3,1,0,south,3,0,9
3,2,0,north,3,3,9
3,3,0,east,4,3,10
3,3,9,east,4,3,24
3,3,10,east,4,3,25
3,3,24,east,4,3,44
3,3,25,east,4,3,42
3,3,43,east,4,3,65
3,3,44,east,4,3,66
3,4,0,south,3,3,9
3,6,0,east,4,6,10
3,6,10,east,4,6,25
3,6,24,east,4,6,44
3,6,43,east,4,6,65
3,6,56,east,4,6,79
3,6,65,east,4,6,89
3,6,79,east,4,6,102
3,6,80,east,4,6,103
3,6,97,east,4,6,120
3,8,0,west,2,8,10
4,0,0,east,5,0,7
4,0,7,east,5,0,19
4,0,19,east,5,0,33
4,0,21,east,5,0,38
4,0,33,east,5,0,49
4,0,38,east,5,0,54
4,0,45,east,5,0,62
4,0,54,east,5,0,73
4,3,0,east,5,3,10
4,3,10,east,5,3,25
4,3,24,east,5,3,44
4,3,25,east,5,3,42
4,3,42,east,5,3,67
4,3,44,east,5,3,66
4,3,65,east,5,3,89
4,3,66,east,5,3,90
4,4,0,east,5,4,10
4,6,0,east,5,6,10
4,6,10,east,5,6,25
4,6,25,east,5,6,42
4,6,44,east,5,6,66
4,6,65,east,5,6,89
4,6,79,east,5,6,102
4,6,89,east,5,6,113
4,6,102,east,5,6,127
4,6,103,east,5,6,128
4,6,120,east,5,6,148
4,7,0,east,5,7,10
5,0,0,east,6,0,7
5,0,7,east,6,0,19
5,0,19,east,6,0,33
5,0,33,east,6,0,49
5,0,38,east,6,0,54
5,0,49,east,6,0,70
5,0,54,east,6,0,73
5,0,62,east,6,0,81
5,0,73,east,6,0,93
5,1,0,east,6,1,10
5,2,0,north,5,3,9
5,3,0,north,5,4,9
5,3,9,north,5,4,23
5,3,10,north,5,4,24
5,3,25,north,5,4,44
5,3,42,north,5,4,66
5,3,44,north,5,4,65
5,3,66,north,5,4,89
5,3,67,north,5,4,90
5,3,89,north,5,4,110
5,3,90,north,5,4,113
5,4,0,east,6,4,10
5,4,9,east,6,4,24
5,4,10,east,6,4,25
5,4,23,east,6,4,43
5,4,24,east,6,4,44
5,4,44,east,6,4,66
5,4,65,east,6,4,89
5,4,66,east,6,4,90
5,4,89,east,6,4,113
5,4,90,east,6,4,114
5,4,110,east,6,4,137
5,4,113,east,6,4,138
5,6,0,east,6,6,10
5,6,10,east,6,6,25
5,6,25,east,6,6,42
5,6,42,east,6,6,67
5,6,66,east,6,6,90
5,6,89,east,6,6,113
5,6,102,east,6,6,127
5,6,113,east,6,6,138
5,6,127,east,6,6,153
5,6,128,east,6,6,154
5,6,148,east,6,6,172
5,7,0,east,6,7,10
5,7,10,east,6,7,25
6,0,0,north,6,1,3
6,0,7,north,6,1,14
6,0,8,north,6,1,15
6,0,19,north,6,1,28
6,0,20,north,6,1,29
6,0,27,north,6,1,39
6,0,33,north,6,1,46
6,0,49,north,6,1,68
6,0,54,north,6,1,69
6,0,70,north,6,1,85
6,0,73,north,6,1,91
6,0,81,north,6,1,96
6,0,93,north,6,1,108
6,1,0,north,6,2,9
6,1,3,north,6,2,16
6,1,10,north,6,2,24
6,1,14,north,6,2,31
6,1,15,north,6,2,32
6,1,25,north,6,2,44
6,1,28,north,6,2,47
6,1,29,north,6,2,48
6,1,39,north,6,2,59
6,1,46,north,6,2,69
6,1,68,north,6,2,91
6,1,69,north,6,2,92
6,1,85,north,6,2,108
6,1,91,north,6,2,115
6,1,96,north,6,2,119
6,1,108,north,6,2,133
6,2,0,north,6,3,9
6,2,9,north,6,3,23
6,2,10,north,6,3,24
6,2,16,north,6,3,34
6,2,24,north,6,3,43
6,2,25,north,6,3,44
6,2,31,north,6,3,51
6,2,32,north,6,3,52
6,2,37,north,6,3,58
6,2,44,north,6,3,65
6,2,47,north,6,3,71
6,2,48,north,6,3,72
6,2,59,north,6,3,82
6,2,69,north,6,3,92
6,2,91,north,6,3,115
6,2,92,north,6,3,116
6,2,108,north,6,3,133
6,2,115,north,6,3,140
6,2,119,north,6,3,144
6,2,133,north,6,3,158
6,3,0,north,6,4,9
6,3,9,north,6,4,23
6,3,23,north,6,4,41
6,3,24,north,6,4,43
6,3,34,north,6,4,55
6,3,43,north,6,4,64
6,3,44,north,6,4,65
6,3,51,north,6,4,75
6,3,52,north,6,4,76
6,3,58,north,6,4,80
6,3,65,north,6,4,88
6,3,71,north,6,4,94
6,3,72,north,6,4,95
6,3,82,north,6,4,104
6,3,92,north,6,4,116
6,3,115,north,6,4,140
6,3,116,north,6,4,141
6,3,133,north,6,4,158
6,3,140,north,6,4,164
6,3,144,north,6,4,168
6,3,158,north,6,4,182
6,4,0,north,6,5,9
6,4,9,north,6,5,23
6,4,10,north,6,5,24
6,4,23,north,6,5,41
6,4,24,north,6,5,43
6,4,25,north,6,5,44
6,4,37,north,6,5,58
6,4,41,north,6,5,63
6,4,43,north,6,5,64
6,4,44,north,6,5,65
6,4,53,north,6,5,77
6,4,55,north,6,5,78
6,4,64,north,6,5,87
6,4,65,north,6,5,88
6,4,66,north,6,5,89
6,4,75,north,6,5,98
6,4,76,north,6,5,99
6,4,80,north,6,5,101
6,4,88,north,6,5,112
6,4,89,north,6,5,110
6,4,90,north,6,5,113
6,4,94,north,6,5,117
6,4,95,north,6,5,118
6,4,104,north,6,5,129
6,4,113,north,6,5,137
6,4,114,north,6,5,138
6,4,116,north,6,5,141
6,4,137,north,6,5,161
6,4,138,north,6,5,162
6,4,140,north,6,5,164
6,4,141,north,6,5,165
6,4,158,north,6,5,182
6,4,164,north,6,5,188
6,5,0,north,6,6,9
6,5,9,north,6,6,23
6,5,23,north,6,6,41
6,5,24,north,6,6,43
6,5,41,north,6,6,63
6,5,43,north,6,6,64
6,5,44,north,6,6,65
6,5,58,north,6,6,80
6,5,63,north,6,6,86
6,5,64,north,6,6,87
6,5,65,north,6,6,88
6,5,77,north,6,6,97
6,5,78,north,6,6,100
6,5,87,north,6,6,111
6,5,88,north,6,6,112
6,5,89,north,6,6,110
6,5,98,north,6,6,121
6,5,99,north,6,6,122
6,5,101,north,6,6,126
6,5,110,north,6,6,136
6,5,112,north,6,6,135
6,5,113,north,6,6,137
6,5,117,north,6,6,142
6,5,118,north,6,6,143
6,5,129,north,6,6,155
6,5,137,north,6,6,161
6,5,138,north,6,6,162
6,5,141,north,6,6,165
6,5,161,north,6,6,185
6,5,162,north,6,6,186
6,5,164,north,6,6,188
6,5,165,north,6,6,189
6,6,0,north,6,7,9
6,6,9,north,6,7,23
6,6,10,north,6,7,24
6,6,23,north,6,7,41
6,6,25,north,6,7,44
6,6,41,north,6,7,63
6,6,42,north,6,7,66
6,6,43,north,6,7,64
6,6,63,north,6,7,86
6,6,64,north,6,7,87
6,6,65,north,6,7,88
6,6,67,north,6,7,90
6,6,80,north,6,7,101
6,6,86,north,6,7,109
6,6,87,north,6,7,111
6,6,88,north,6,7,112
6,6,90,north,6,7,113
6,6,97,north,6,7,123
6,6,100,north,6,7,125
6,6,110,north,6,7,136
6,6,111,north,6,7,134
6,6,112,north,6,7,135
6,6,113,north,6,7,137
6,6,121,north,6,7,145
6,6,122,north,6,7,146
6,6,126,north,6,7,150
6,6,127,north,6,7,151
6,6,135,north,6,7,159
6,6,136,north,6,7,160
6,6,137,north,6,7,161
6,6,138,north,6,7,162
6,6,142,north,6,7,166
6,6,143,north,6,7,167
6,6,153,north,6,7,176
6,6,154,north,6,7,177
6,6,155,north,6,7,178
6,6,161,north,6,7,185
6,6,162,north,6,7,186
6,6,165,north,6,7,189
6,6,172,north,6,7,195
6,6,185,north,6,7,206
6,6,186,north,6,7,207
6,7,0,east,7,7,10
6,7,9,east,7,7,24
6,7,10,east,7,7,25
6,7,23,east,7,7,43
6,7,24,east,7,7,44
6,7,25,east,7,7,42
6,7,41,east,7,7,64
6,7,44,east,7,7,66
6,7,63,east,7,7,87
6,7,64,east,7,7,88
6,7,66,east,7,7,90
6,7,86,east,7,7,111
6,7,87,east,7,7,112
6,7,88,east,7,7,110
6,7,90,east,7,7,114
6,7,101,east,7,7,124
6,7,109,east,7,7,134
6,7,111,east,7,7,135
6,7,112,east,7,7,136
6,7,113,east,7,7,138
6,7,123,east,7,7,147
6,7,125,east,7,7,149
6,7,134,east,7,7,159
6,7,135,east,7,7,160
6,7,136,east,7,7,161
6,7,137,east,7,7,162
6,7,145,east,7,7,169
6,7,146,east,7,7,170
6,7,150,east,7,7,174
6,7,151,east,7,7,176
6,7,159,east,7,7,184
6,7,160,east,7,7,185
6,7,161,east,7,7,186
6,7,162,east,7,7,187
6,7,166,east,7,7,190
6,7,167,east,7,7,191
6,7,176,east,7,7,197
6,7,177,east,7,7,198
6,7,185,east,7,7,207
6,7,186,east,7,7,208
6,8,0,south,6,7,9
7,0,0,west,6,0,8
7,0,8,west,6,0,20
7,0,12,west,6,0,27
7,1,0,west,6,1,10
7,1,10,west,6,1,25
7,2,0,west,6,2,10
7,2,10,west,6,2,25
7,2,18,west,6,2,37
7,2,24,west,6,2,44
7,4,0,west,6,4,10
7,4,10,west,6,4,25
7,4,18,west,6,4,37
7,4,30,west,6,4,53
7,5,0,north,7,6,9
7,6,0,north,7,7,9
7,6,9,north,7,7,23
7,7,0,east,8,7,10
7,7,9,east,8,7,24
7,7,10,east,8,7,25
7,7,23,east,8,7,43
7,7,24,east,8,7,44
7,7,25,east,8,7,42
7,7,42,east,8,7,67
7,7,43,east,8,7,65
7,7,44,east,8,7,66
7,7,64,east,8,7,88
7,7,66,east,8,7,90
7,7,87,east,8,7,112
7,7,88,east,8,7,110
7,7,90,east,8,7,114
7,7,110,east,8,7,137
7,7,111,east,8,7,135
7,7,112,east,8,7,136
7,7,114,east,8,7,139
7,7,124,east,8,7,152
7,7,134,east,8,7,159
7,7,135,east,8,7,160
7,7,136,east,8,7,161
7,7,138,east,8,7,163
7,7,147,east,8,7,171
7,7,149,east,8,7,173
7,7,159,east,8,7,184
7,7,160,east,8,7,185
7,7,161,east,8,7,186
7,7,162,east,8,7,187
7,7,169,east,8,7,192
7,7,170,east,8,7,193
7,7,174,east,8,7,199
