xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,1
0,1,0,east,1,1,4
0,4,0,north,0,5,5
0,5,0,east,1,5,4
0,5,5,east,1,5,15
0,5,6,east,1,5,16
0,5,24,east,1,5,36
0,6,0,south,0,5,6
0,6,6,south,0,5,24
0,7,0,south,0,6,6
0,9,0,east,1,9,2
1,0,0,north,1,1,3
1,0,1,north,1,1,11
1,0,8,north,1,1,18
1,1,0,north,1,2,9
1,1,3,north,1,2,19
1,1,4,north,1,2,20
1,1,10,north,1,2,29
1,1,11,north,1,2,31
1,1,18,north,1,2,42
1,2,0,north,1,3,9
1,2,9,north,1,3,28
1,2,10,north,1,3,29
1,2,19,north,1,3,46
1,2,20,north,1,3,47
1,2,29,north,1,3,55
1,2,31,north,1,3,61
1,2,42,north,1,3,68
1,3,0,north,1,4,9
1,3,9,north,1,4,28
1,3,28,north,1,4,53
1,3,29,north,1,4,55
1,3,46,north,1,4,72
1,3,47,north,1,4,73
1,3,55,north,1,4,84
1,3,61,north,1,4,88
1,3,68,north,1,4,95
1,4,0,north,1,5,9
1,4,9,north,1,5,28
1,4,28,north,1,5,53
1,4,53,north,1,5,83
1,4,55,north,1,5,84
1,4,72,north,1,5,101
1,4,73,north,1,5,102
1,4,84,north,1,5,110
1,4,88,north,1,5,115
1,4,95,north,1,5,125
1,5,0,east,2,5,10
1,5,4,east,2,5,22
1,5,9,east,2,5,29
1,5,15,east,2,5,39
1,5,16,east,2,5,40
1,5,28,east,2,5,55
1,5,36,east,2,5,64
1,5,53,east,2,5,84
1,5,72,east,2,5,103
1,5,83,east,2,5,110
1,5,84,east,2,5,111
1,5,89,east,2,5,116
1,5,94,east,2,5,123
1,5,101,east,2,5,131
1,5,102,east,2,5,132
1,5,110,east,2,5,139
1,5,115,east,2,5,143
1,5,125,east,2,5,152
1,6,0,south,1,5,9
1,6,9,south,1,5,28
1,6,28,south,1,5,53
1,6,46,south,1,5,72
1,6,55,south,1,5,84
1,6,62,south,1,5,89
1,6,67,south,1,5,94
1,7,0,south,1,6,9
1,7,9,south,1,6,28
1,7,19,south,1,6,46
1,7,29,south,1,6,55
1,7,32,south,1,6,62
1,7,41,south,1,6,67
1,8,0,south,1,7,9
1,8,3,south,1,7,19
1,8,10,south,1,7,29
1,8,12,south,1,7,32
1,8,17,south,1,7,41
1,9,0,south,1,8,3
1,9,2,south,1,8,12
1,9,7,south,1,8,17
2,0,0,west,1,0,8
2,1,0,west,1,1,10
2,2,0,west,1,2,10
2,5,0,east,3,5,10
2,5,9,east,3,5,29
2,5,10,east,3,5,30
2,5,22,east,3,5,50
2,5,29,east,3,5,56
2,5,39,east,3,5,69
2,5,40,east,3,5,70
2,5,55,east,3,5,85
2,5,64,east,3,5,91
2,5,84,east,3,5,111
2,5,103,east,3,5,129
2,5,110,east,3,5,139
2,5,111,east,3,5,137
2,5,116,east,3,5,142
2,5,123,east,3,5,150
2,5,131,east,3,5,158
2,5,132,east,3,5,159
2,5,139,east,3,5,165
2,5,143,east,3,5,169
2,5,152,east,3,5,179
2,6,0,south,2,5,9
2,8,0,west,1,8,10
2,9,0,west,1,9,7
3,0,0,east,4,0,7
3,2,0,north,3,3,9
3,3,0,north,3,4,9
3,3,9,north,3,4,28
3,4,0,north,3,5,9
3,4,9,north,3,5,28
3,4,28,north,3,5,53
3,5,0,east,4,5,10
3,5,9,east,4,5,29
3,5,10,east,4,5,30
3,5,28,east,4,5,55
3,5,29,east,4,5,56
3,5,30,east,4,5,54
3,5,50,east,4,5,76
3,5,53,east,4,5,84
3,5,56,east,4,5,86
3,5,69,east,4,5,97
3,5,70,east,4,5,98
3,5,85,east,4,5,112
3,5,91,east,4,5,120
3,5,111,east,4,5,137
3,5,129,east,4,5,156
3,5,137,east,4,5,166
3,5,139,east,4,5,165
3,5,142,east,4,5,170
3,5,150,east,4,5,180
3,5,158,east,4,5,185
3,5,159,east,4,5,186
3,5,165,east,4,5,194
3,5,169,east,4,5,197
3,5,179,east,4,5,210
3,7,0,east,4,7,10
3,7,9,east,4,7,29
3,8,0,south,3,7,9
4,0,0,east,5,0,7
4,0,7,east,5,0,25
4,4,0,north,4,5,9
4,5,0,east,5,5,10
4,5,9,east,5,5,29
4,5,10,east,5,5,30
4,5,28,east,5,5,55
4,5,29,east,5,5,56
4,5,30,east,5,5,54
4,5,53,east,5,5,84
4,5,54,east,5,5,87
4,5,55,east,5,5,85
4,5,56,east,5,5,86
4,5,76,east,5,5,105
4,5,84,east,5,5,111
4,5,86,east,5,5,113
4,5,97,east,5,5,126
4,5,98,east,5,5,127
4,5,112,east,5,5,140
4,5,120,east,5,5,148
4,5,137,east,5,5,166
4,5,156,east,5,5,187
4,5,165,east,5,5,194
4,5,166,east,5,5,195
4,5,170,east,5,5,198
4,5,180,east,5,5,211
4,5,185,east,5,5,215
4,5,186,east,5,5,216
4,5,194,east,5,5,224
4,5,197,east,5,5,226
4,5,210,east,5,5,237
4,6,0,south,4,5,9
4,6,9,south,4,5,28
4,6,28,south,4,5,53
4,6,29,south,4,5,55
4,6,55,south,4,5,84
4,7,0,south,4,6,9
4,7,9,south,4,6,28
4,7,10,south,4,6,29
4,7,29,south,4,6,55
4,8,0,south,4,7,9
5,0,0,north,5,1,3
5,0,7,north,5,1,17
5,0,8,north,5,1,18
5,0,25,north,5,1,37
5,0,26,north,5,1,38
5,0,45,north,5,1,63
5,0,60,north,5,1,77
5,0,82,north,5,1,100
5,0,108,north,5,1,122
5,0,133,north,5,1,145
5,1,0,north,5,2,9
5,1,3,north,5,2,19
5,1,10,north,5,2,29
5,1,17,north,5,2,41
5,1,18,north,5,2,42
5,1,30,north,5,2,56
5,1,37,north,5,2,65
5,1,38,north,5,2,66
5,1,54,north,5,2,86
5,1,63,north,5,2,90
5,1,77,north,5,2,106
5,1,100,north,5,2,128
5,1,122,north,5,2,149
5,1,145,north,5,2,172
5,2,0,north,5,3,9
5,2,9,north,5,3,28
5,2,10,north,5,3,29
5,2,19,north,5,3,46
5,2,29,north,5,3,55
5,2,30,north,5,3,56
5,2,41,north,5,3,67
5,2,42,north,5,3,68
5,2,56,north,5,3,85
5,2,65,north,5,3,92
5,2,66,north,5,3,93
5,2,86,north,5,3,112
5,2,90,north,5,3,117
5,2,106,north,5,3,134
5,2,128,north,5,3,155
5,2,149,north,5,3,176
5,2,172,north,5,3,200
5,3,0,north,5,4,9
5,3,9,north,5,4,28
5,3,28,north,5,4,53
5,3,29,north,5,4,55
5,3,46,north,5,4,72
5,3,55,north,5,4,84
5,3,56,north,5,4,85
5,3,67,north,5,4,94
5,3,68,north,5,4,95
5,3,85,north,5,4,111
5,3,92,north,5,4,118
5,3,93,north,5,4,119
5,3,112,north,5,4,137
5,3,117,north,5,4,144
5,3,134,north,5,4,161
5,3,155,north,5,4,183
5,3,176,north,5,4,204
5,4,0,north,5,5,9
5,4,9,north,5,5,28
5,4,28,north,5,5,53
5,4,53,north,5,5,83
5,4,55,north,5,5,84
5,4,72,north,5,5,101
5,4,84,north,5,5,110
5,4,85,north,5,5,111
5,4,94,north,5,5,124
5,4,95,north,5,5,125
5,4,111,north,5,5,139
5,4,118,north,5,5,146
5,4,119,north,5,5,147
5,4,137,north,5,5,165
5,4,144,north,5,5,171
5,4,161,north,5,5,189
5,4,183,north,5,5,212
5,5,0,east,6,5,10
5,5,9,east,6,5,29
5,5,10,east,6,5,30
5,5,28,east,6,5,55
5,5,29,east,6,5,56
5,5,30,east,6,5,54
5,5,53,east,6,5,84
5,5,54,east,6,5,87
5,5,55,east,6,5,85
5,5,56,east,6,5,86
5,5,83,east,6,5,110
5,5,84,east,6,5,111
5,5,85,east,6,5,112
5,5,86,east,6,5,113
5,5,87,east,6,5,114
5,5,101,east,6,5,131
5,5,105,east,6,5,130
5,5,110,east,6,5,139
5,5,111,east,6,5,137
5,5,113,east,6,5,141
5,5,124,east,6,5,151
5,5,125,east,6,5,152
5,5,126,east,6,5,153
5,5,127,east,6,5,154
5,5,139,east,6,5,165
5,5,140,east,6,5,167
5,5,146,east,6,5,173
5,5,147,east,6,5,174
5,5,148,east,6,5,175
5,5,165,east,6,5,194
5,5,166,east,6,5,195
5,5,171,east,6,5,199
5,5,187,east,6,5,217
5,5,189,east,6,5,218
5,5,194,east,6,5,224
5,5,195,east,6,5,225
5,5,198,east,6,5,227
5,5,211,east,6,5,236
5,5,215,east,6,5,240
5,5,216,east,6,5,241
5,5,224,east,6,5,248
5,6,0,east,6,6,10
5,9,0,east,6,9,8
6,0,0,west,5,0,8
6,0,8,west,5,0,26
6,0,26,west,5,0,45
6,0,35,west,5,0,60
6,0,59,west,5,0,82
6,0,80,west,5,0,108
6,0,107,west,5,0,133
6,1,0,west,5,1,10
6,1,10,west,5,1,30
6,1,30,west,5,1,54
6,2,0,west,5,2,10
6,2,10,west,5,2,30
6,4,0,north,6,5,9
6,5,0,north,6,6,9
6,5,9,north,6,6,28
6,5,10,north,6,6,29
6,5,29,north,6,6,55
6,5,30,north,6,6,56
6,5,54,north,6,6,86
6,5,55,north,6,6,84
6,5,56,north,6,6,85
6,5,84,north,6,6,110
6,5,85,north,6,6,111
6,5,86,north,6,6,112
6,5,87,north,6,6,113
6,5,110,north,6,6,138
6,5,111,north,6,6,139
6,5,112,north,6,6,137
6,5,113,north,6,6,140
6,5,114,north,6,6,141
6,5,130,north,6,6,160
6,5,131,north,6,6,157
6,5,137,north,6,6,165
6,5,139,north,6,6,164
6,5,141,north,6,6,167
6,5,151,north,6,6,177
6,5,152,north,6,6,178
6,5,153,north,6,6,181
6,5,154,north,6,6,182
6,5,165,north,6,6,193
6,5,167,north,6,6,195
6,5,173,north,6,6,201
6,5,174,north,6,6,202
6,5,175,north,6,6,203
6,5,194,north,6,6,223
6,5,195,north,6,6,224
6,5,199,north,6,6,228
6,5,217,north,6,6,240
6,5,224,north,6,6,247
6,5,225,north,6,6,248
6,6,0,east,7,6,10
6,6,9,east,7,6,29
6,6,10,east,7,6,30
6,6,28,east,7,6,55
6,6,29,east,7,6,56
6,6,55,east,7,6,85
6,6,56,east,7,6,86
6,6,84,east,7,6,111
6,6,85,east,7,6,112
6,6,86,east,7,6,113
6,6,110,east,7,6,139
6,6,111,east,7,6,137
6,6,112,east,7,6,140
6,6,113,east,7,6,141
6,6,137,east,7,6,166
6,6,138,east,7,6,164
6,6,139,east,7,6,165
6,6,140,east,7,6,167
6,6,141,east,7,6,168
6,6,157,east,7,6,184
6,6,160,east,7,6,188
6,6,164,east,7,6,193
6,6,165,east,7,6,194
6,6,167,east,7,6,196
6,6,177,east,7,6,208
6,6,178,east,7,6,209
6,6,181,east,7,6,205
6,6,182,east,7,6,206
6,6,193,east,7,6,223
6,6,195,east,7,6,225
6,6,201,east,7,6,230
6,6,202,east,7,6,231
6,6,203,east,7,6,229
6,6,223,east,7,6,247
6,6,224,east,7,6,248
6,8,0,east,7,8,10
6,8,3,east,7,8,21
6,8,18,east,7,8,43
6,9,0,south,6,8,3
6,9,8,south,6,8,18
7,0,0,west,6,0,8
7,0,8,west,6,0,26
7,0,13,west,6,0,35
7,0,34,west,6,0,59
7,0,58,west,6,0,80
7,0,81,west,6,0,107
7,1,0,west,6,1,10
7,1,10,west,6,1,30
7,2,0,west,6,2,10
7,5,0,north,7,6,9
7,5,10,north,7,6,29
7,5,29,north,7,6,55
7,5,48,north,7,6,74
7,6,0,north,7,7,9
7,6,9,north,7,7,28
7,6,10,north,7,7,29
7,6,29,north,7,7,55
7,6,30,north,7,7,56
7,6,55,north,7,7,84
7,6,56,north,7,7,85
7,6,74,north,7,7,104
7,6,85,north,7,7,111
7,6,86,north,7,7,112
7,6,111,north,7,7,139
7,6,112,north,7,7,137
7,6,113,north,7,7,140
7,6,137,north,7,7,165
7,6,139,north,7,7,164
7,6,140,north,7,7,166
7,6,141,north,7,7,167
7,6,164,north,7,7,192
7,6,165,north,7,7,193
7,6,166,north,7,7,194
7,6,167,north,7,7,195
7,6,168,north,7,7,196
7,6,184,north,7,7,213
7,6,188,north,7,7,214
7,6,193,north,7,7,222
7,6,194,north,7,7,223
7,6,196,north,7,7,225
7,6,205,north,7,7,234
7,6,206,north,7,7,235
7,6,208,north,7,7,232
7,6,209,north,7,7,233
7,6,223,north,7,7,246
7,6,225,north,7,7,248
7,7,0,north,7,8,9
7,7,9,north,7,8,28
7,7,28,north,7,8,53
7,7,29,north,7,8,55
7,7,55,north,7,8,84
7,7,56,north,7,8,85
7,7,84,north,7,8,110
7,7,85,north,7,8,111
7,7,104,north,7,8,132
7,7,111,north,7,8,139
7,7,112,north,7,8,137
7,7,137,north,7,8,165
7,7,139,north,7,8,164
7,7,140,north,7,8,166
7,7,164,north,7,8,192
7,7,165,north,7,8,193
7,7,166,north,7,8,194
7,7,167,north,7,8,195
7,7,192,north,7,8,221
7,7,193,north,7,8,222
7,7,194,north,7,8,223
7,7,195,north,7,8,224
7,7,196,north,7,8,225
7,7,213,north,7,8,238
7,7,214,north,7,8,239
7,7,222,north,7,8,245
7,7,223,north,7,8,246
7,7,225,north,7,8,248
7,8,0,east,8,8,10
7,8,9,east,8,8,29
7,8,10,east,8,8,30
7,8,21,east,8,8,49
7,8,28,east,8,8,55
7,8,43,east,8,8,71
7,8,53,east,8,8,84
7,8,55,east,8,8,85
7,8,84,east,8,8,111
7,8,85,east,8,8,112
7,8,110,east,8,8,139
7,8,111,east,8,8,137
7,8,132,east,8,8,159
7,8,137,east,8,8,166
7,8,139,east,8,8,165
7,8,164,east,8,8,193
7,8,165,east,8,8,194
7,8,166,east,8,8,195
7,8,192,east,8,8,222
7,8,193,east,8,8,223
7,8,194,east,8,8,224
7,8,195,east,8,8,225
7,8,221,east,8,8,245
7,8,222,east,8,8,246
7,8,223,east,8,8,247
7,8,224,east,8,8,248
7,8,225,east,8,8,249
8,0,0,west,7,0,8
8,0,2,west,7,0,13
8,0,14,west,7,0,34
8,0,33,west,7,0,58
8,0,57,west,7,0,81
8,1,0,west,7,1,10
8,4,0,north,8,5,9
8,4,4,north,8,5,20
8,5,0,west,7,5,10
8,5,9,west,7,5,29
8,5,20,west,7,5,48
8,7,0,north,8,8,9
8,8,0,east,9,8,10
8,8,9,east,9,8,29
8,8,10,east,9,8,30
8,8,29,east,9,8,56
8,8,30,east,9,8,54
8,8,49,east,9,8,75
8,8,55,east,9,8,85
8,8,71,east,9,8,99
8,8,84,east,9,8,111
8,8,85,east,9,8,112
8,8,111,east,9,8,137
8,8,112,east,9,8,140
8,8,137,east,9,8,166
8,8,139,east,9,8,165
8,8,159,east,9,8,186
8,8,165,east,9,8,194
8,8,166,east,9,8,195
8,8,193,east,9,8,223
8,8,194,east,9,8,224
8,8,195,east,9,8,225
8,8,222,east,9,8,246
8,8,223,east,9,8,247
8,8,224,east,9,8,248
8,8,225,east,9,8,249
9,0,0,west,8,0,2
9,0,5,west,8,0,14
9,0,23,west,8,0,33
9,0,44,west,8,0,57
9,1,0,south,9,0,5
9,1,5,south,9,0,23
9,1,23,south,9,0,44
9,2,0,south,9,1,5
9,2,5,south,9,1,23
9,3,0,south,9,2,5
9,4,0,west,8,4,4
9,8,0,north,9,9,6
9,8,10,north,9,9,27
9,8,29,north,9,9,51
9,8,30,north,9,9,52
9,8,54,north,9,9,79
9,8,56,north,9,9,78
9,8,75,north,9,9,96
9,8,85,north,9,9,109
9,8,99,north,9,9,121
9,8,111,north,9,9,136
9,8,112,north,9,9,135
9,8,137,north,9,9,163
9,8,140,north,9,9,162
9,8,165,north,9,9,190
9,8,166,north,9,9,191
9,8,186,north,9,9,207
9,8,194,north,9,9,219
9,8,195,north,9,9,220
9,8,223,north,9,9,242
9,8,224,north,9,9,243
9,8,225,north,9,9,244
