xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,1
0,3,0,north,0,4,5
0,4,0,north,0,5,5
0,4,5,north,0,5,19
0,5,0,east,1,5,4
0,5,5,east,1,5,13
0,5,19,east,1,5,30
0,6,0,east,1,6,4
0,8,0,east,1,8,4
0,9,0,east,1,9,2
1,0,0,east,2,0,6
1,0,1,east,2,0,11
1,0,8,east,2,0,22
1,0,24,east,2,0,46
1,1,0,south,1,0,8
1,1,8,south,1,0,24
1,2,0,south,1,1,8
1,3,0,north,1,4,8
1,4,0,north,1,5,8
1,4,8,north,1,5,24
1,4,9,north,1,5,25
1,5,0,north,1,6,8
1,5,4,north,1,6,17
1,5,8,north,1,6,24
1,5,13,north,1,6,33
1,5,24,north,1,6,49
1,5,25,north,1,6,51
1,5,30,north,1,6,56
1,6,0,east,2,6,9
1,6,4,east,2,6,18
1,6,8,east,2,6,25
1,6,17,east,2,6,41
1,6,24,east,2,6,51
1,6,33,east,2,6,61
1,6,38,east,2,6,67
1,6,39,east,2,6,68
1,6,49,east,2,6,79
1,6,51,east,2,6,80
1,6,54,east,2,6,84
1,6,56,east,2,6,87
1,6,62,east,2,6,93
1,6,80,east,2,6,110
1,7,0,south,1,6,8
1,7,8,south,1,6,24
1,7,16,south,1,6,38
1,7,17,south,1,6,39
1,7,25,south,1,6,51
1,7,27,south,1,6,54
1,7,35,south,1,6,62
1,7,52,south,1,6,80
1,8,0,south,1,7,8
1,8,3,south,1,7,16
1,8,4,south,1,7,17
1,8,9,south,1,7,25
1,8,10,south,1,7,27
1,8,14,south,1,7,35
1,8,26,south,1,7,52
1,9,0,south,1,8,3
1,9,2,south,1,8,10
1,9,6,south,1,8,14
2,0,0,east,3,0,6
2,0,6,east,3,0,20
2,0,8,east,3,0,22
2,0,11,east,3,0,28
2,0,22,east,3,0,43
2,0,24,east,3,0,46
2,0,46,east,3,0,71
2,1,0,south,2,0,8
2,1,8,south,2,0,24
2,2,0,south,2,1,8
2,4,0,west,1,4,9
2,5,0,north,2,6,8
2,6,0,east,3,6,9
2,6,8,east,3,6,25
2,6,9,east,3,6,26
2,6,18,east,3,6,42
2,6,25,east,3,6,52
2,6,41,east,3,6,69
2,6,51,east,3,6,80
2,6,61,east,3,6,92
2,6,67,east,3,6,98
2,6,68,east,3,6,99
2,6,79,east,3,6,109
2,6,80,east,3,6,110
2,6,84,east,3,6,113
2,6,87,east,3,6,117
2,6,93,east,3,6,126
2,6,110,east,3,6,142
2,7,0,south,2,6,8
2,8,0,west,1,8,9
2,8,9,west,1,8,26
2,9,0,west,1,9,6
3,0,0,east,4,0,6
3,0,6,east,4,0,20
3,0,8,east,4,0,22
3,0,20,east,4,0,37
3,0,22,east,4,0,43
3,0,28,east,4,0,53
3,0,43,east,4,0,65
3,0,46,east,4,0,71
3,0,71,east,4,0,95
3,1,0,south,3,0,8
3,6,0,east,4,6,9
3,6,9,east,4,6,26
3,6,25,east,4,6,52
3,6,26,east,4,6,50
3,6,42,east,4,6,70
3,6,52,east,4,6,81
3,6,69,east,4,6,100
3,6,80,east,4,6,110
3,6,92,east,4,6,125
3,6,98,east,4,6,129
3,6,99,east,4,6,130
3,6,109,east,4,6,139
3,6,110,east,4,6,142
3,6,113,east,4,6,146
3,6,117,east,4,6,149
3,6,126,east,4,6,158
3,6,142,east,4,6,177
3,8,0,west,2,8,9
4,0,0,east,5,0,6
4,0,6,east,5,0,20
4,0,20,east,5,0,37
4,0,22,east,5,0,43
4,0,37,east,5,0,60
4,0,43,east,5,0,65
4,0,53,east,5,0,77
4,0,65,east,5,0,90
4,0,71,east,5,0,95
4,0,95,east,5,0,121
4,3,0,north,4,4,8
4,4,0,north,4,5,8
4,4,8,north,4,5,24
4,5,0,north,4,6,8
4,5,8,north,4,6,24
4,5,24,north,4,6,49
4,6,0,east,5,6,9
4,6,8,east,5,6,25
4,6,9,east,5,6,26
4,6,24,east,5,6,51
4,6,26,east,5,6,50
4,6,49,east,5,6,79
4,6,50,east,5,6,82
4,6,52,east,5,6,81
4,6,70,east,5,6,101
4,6,81,east,5,6,111
4,6,100,east,5,6,131
4,6,110,east,5,6,142
4,6,125,east,5,6,157
4,6,129,east,5,6,161
4,6,130,east,5,6,162
4,6,139,east,5,6,176
4,6,142,east,5,6,177
4,6,146,east,5,6,181
4,6,149,east,5,6,184
4,6,158,east,5,6,192
4,6,177,east,5,6,214
4,7,0,east,5,7,9
5,0,0,east,6,0,6
5,0,6,east,6,0,20
5,0,20,east,6,0,37
5,0,37,east,6,0,60
5,0,43,east,6,0,65
5,0,60,east,6,0,86
5,0,65,east,6,0,90
5,0,77,east,6,0,103
5,0,90,east,6,0,116
5,0,95,east,6,0,121
5,0,121,east,6,0,148
5,1,0,east,6,1,9
5,2,0,east,6,2,9
5,6,0,north,5,7,8
5,6,9,north,5,7,25
5,6,25,north,5,7,51
5,6,26,north,5,7,52
5,6,50,north,5,7,81
5,6,51,north,5,7,79
5,6,79,north,5,7,108
5,6,81,north,5,7,110
5,6,82,north,5,7,111
5,6,101,north,5,7,131
5,6,111,north,5,7,142
5,6,131,north,5,7,162
5,6,142,north,5,7,176
5,6,157,north,5,7,191
5,6,161,north,5,7,196
5,6,162,north,5,7,197
5,6,176,north,5,7,212
5,6,177,north,5,7,213
5,6,181,north,5,7,216
5,6,184,north,5,7,220
5,6,192,north,5,7,228
5,6,214,north,5,7,248
5,7,0,east,6,7,9
5,7,8,east,6,7,25
5,7,9,east,6,7,26
5,7,25,east,6,7,52
5,7,51,east,6,7,80
5,7,52,east,6,7,81
5,7,79,east,6,7,109
5,7,81,east,6,7,111
5,7,108,east,6,7,141
5,7,110,east,6,7,142
5,7,111,east,6,7,143
5,7,131,east,6,7,163
5,7,142,east,6,7,177
5,7,162,east,6,7,198
5,7,176,east,6,7,213
5,7,191,east,6,7,227
5,7,196,east,6,7,233
5,7,197,east,6,7,234
5,7,212,east,6,7,247
5,7,213,east,6,7,248
5,7,216,east,6,7,251
5,7,220,east,6,7,256
5,7,228,east,6,7,261
5,7,248,east,6,7,277
6,0,0,north,6,1,3
6,0,6,north,6,1,14
6,0,7,north,6,1,15
6,0,20,north,6,1,31
6,0,21,north,6,1,32
6,0,29,north,6,1,45
6,0,37,north,6,1,55
6,0,60,north,6,1,83
6,0,65,north,6,1,85
6,0,86,north,6,1,107
6,0,90,north,6,1,112
6,0,103,north,6,1,120
6,0,116,north,6,1,138
6,0,121,north,6,1,144
6,0,148,north,6,1,171
6,1,0,north,6,2,8
6,1,3,north,6,2,16
6,1,9,north,6,2,25
6,1,14,north,6,2,35
6,1,15,north,6,2,36
6,1,31,north,6,2,58
6,1,32,north,6,2,59
6,1,45,north,6,2,74
6,1,55,north,6,2,85
6,1,83,north,6,2,112
6,1,85,north,6,2,114
6,1,107,north,6,2,138
6,1,112,north,6,2,144
6,1,120,north,6,2,153
6,1,138,north,6,2,171
6,1,144,north,6,2,179
6,1,171,north,6,2,208
6,2,0,east,7,2,9
6,2,8,east,7,2,25
6,2,9,east,7,2,26
6,2,16,east,7,2,40
6,2,25,east,7,2,52
6,2,35,east,7,2,63
6,2,36,east,7,2,64
6,2,58,east,7,2,88
6,2,59,east,7,2,89
6,2,74,east,7,2,104
6,2,85,east,7,2,115
6,2,112,east,7,2,145
6,2,114,east,7,2,147
6,2,138,east,7,2,172
6,2,144,east,7,2,180
6,2,153,east,7,2,187
6,2,171,east,7,2,209
6,2,179,east,7,2,215
6,2,208,east,7,2,243
6,3,0,north,6,4,8
6,4,0,north,6,5,8
6,4,8,north,6,5,24
6,4,9,north,6,5,25
6,4,25,north,6,5,51
6,4,26,north,6,5,52
6,4,51,north,6,5,79
6,4,52,north,6,5,80
6,4,69,north,6,5,99
6,4,79,north,6,5,108
6,4,80,north,6,5,109
6,4,92,north,6,5,122
6,4,99,north,6,5,128
6,4,109,north,6,5,141
6,4,110,north,6,5,139
6,4,117,north,6,5,152
6,4,127,north,6,5,159
6,4,128,north,6,5,160
6,4,139,north,6,5,175
6,4,154,north,6,5,189
6,4,155,north,6,5,190
6,4,185,north,6,5,221
6,4,186,north,6,5,222
6,4,203,north,6,5,239
6,4,218,north,6,5,252
6,5,0,north,6,6,8
6,5,8,north,6,6,24
6,5,9,north,6,6,25
6,5,24,north,6,6,49
6,5,25,north,6,6,51
6,5,51,north,6,6,79
6,5,52,north,6,6,80
6,5,79,north,6,6,108
6,5,80,north,6,6,109
6,5,99,north,6,6,128
6,5,108,north,6,6,140
6,5,109,north,6,6,141
6,5,122,north,6,6,156
6,5,128,north,6,6,160
6,5,139,north,6,6,175
6,5,141,north,6,6,174
6,5,152,north,6,6,183
6,5,159,north,6,6,193
6,5,160,north,6,6,194
6,5,175,north,6,6,211
6,5,189,north,6,6,225
6,5,190,north,6,6,226
6,5,221,north,6,6,254
6,5,222,north,6,6,255
6,6,0,north,6,7,8
6,6,8,north,6,7,24
6,6,24,north,6,7,49
6,6,25,north,6,7,51
6,6,49,north,6,7,78
6,6,51,north,6,7,79
6,6,79,north,6,7,108
6,6,80,north,6,7,109
6,6,108,north,6,7,140
6,6,109,north,6,7,141
6,6,128,north,6,7,160
6,6,140,north,6,7,173
