xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,2
0,0,7,east,1,0,15
0,0,26,east,1,0,36
0,0,49,east,1,0,65
0,0,78,east,1,0,98
0,1,0,south,0,0,7
0,1,7,south,0,0,26
0,1,26,south,0,0,49
0,1,49,south,0,0,78
0,2,0,south,0,1,7
0,2,7,south,0,1,26
0,2,26,south,0,1,49
0,3,0,south,0,2,7
0,3,7,south,0,2,26
0,4,0,south,0,3,7
0,6,0,east,1,6,5
0,6,7,east,1,6,18
0,6,26,east,1,6,42
0,6,34,east,1,6,58
0,6,66,east,1,6,93
0,7,0,south,0,6,7
0,7,7,south,0,6,26
0,7,12,south,0,6,34
0,7,37,south,0,6,66
0,8,0,south,0,7,7
0,8,1,south,0,7,12
0,8,17,south,0,7,37
0,9,0,south,0,8,1
0,9,8,south,0,8,17
1,0,0,east,2,0,8
1,0,2,east,2,0,13
1,0,10,east,2,0,29
1,0,15,east,2,0,38
1,0,36,east,2,0,67
1,0,65,east,2,0,102
1,0,98,east,2,0,130
1,1,0,south,1,0,10
1,3,0,east,2,3,11
1,3,10,east,2,3,32
1,4,0,south,1,3,10
1,6,0,east,2,6,11
1,6,5,east,2,6,24
1,6,18,east,2,6,46
1,6,42,east,2,6,75
1,6,58,east,2,6,94
1,6,93,east,2,6,129
1,9,0,west,0,9,8
2,0,0,east,3,0,8
2,0,8,east,3,0,27
2,0,13,east,3,0,40
2,0,29,east,3,0,56
2,0,38,east,3,0,69
2,0,67,east,3,0,99
2,0,102,east,3,0,131
2,0,130,east,3,0,164
2,2,0,east,3,2,11
2,3,0,east,3,3,11
2,3,11,east,3,3,33
2,3,32,east,3,3,64
2,5,0,north,2,6,10
2,6,0,east,3,6,11
2,6,10,east,3,6,32
2,6,11,east,3,6,33
2,6,24,east,3,6,55
2,6,46,east,3,6,84
2,6,75,east,3,6,113
2,6,94,east,3,6,135
2,6,129,east,3,6,167
2,8,0,east,3,8,11
3,0,0,east,4,0,8
3,0,8,east,4,0,27
3,0,27,east,4,0,50
3,0,40,east,4,0,71
3,0,56,east,4,0,86
3,0,69,east,4,0,103
3,0,99,east,4,0,132
3,0,131,east,4,0,165
3,0,164,east,4,0,194
3,1,0,north,3,2,10
3,2,0,north,3,3,10
3,2,10,north,3,3,31
3,2,11,north,3,3,32
3,3,0,east,4,3,11
3,3,10,east,4,3,32
3,3,11,east,4,3,33
3,3,31,east,4,3,63
3,3,32,east,4,3,64
3,3,33,east,4,3,62
3,3,64,east,4,3,108
3,4,0,south,3,3,10
3,6,0,north,3,7,10
3,6,11,north,3,7,32
3,6,32,north,3,7,63
3,6,33,north,3,7,64
3,6,55,north,3,7,91
3,6,84,north,3,7,118
3,6,113,north,3,7,147
3,6,135,north,3,7,169
3,6,167,north,3,7,200
3,7,0,east,4,7,11
3,7,10,east,4,7,32
3,7,32,east,4,7,64
3,7,63,east,4,7,107
3,7,64,east,4,7,108
3,7,91,east,4,7,127
3,7,118,east,4,7,155
3,7,147,east,4,7,184
3,7,169,east,4,7,202
3,7,200,east,4,7,233
3,8,0,east,4,8,11
3,8,4,east,4,8,23
3,8,11,east,4,8,33
3,9,0,south,3,8,4
4,0,0,north,4,1,4
4,0,8,north,4,1,19
4,0,9,north,4,1,20
4,0,27,north,4,1,43
4,0,28,north,4,1,44
4,0,50,north,4,1,73
4,0,51,north,4,1,74
4,0,71,north,4,1,92
4,0,79,north,4,1,110
4,0,86,north,4,1,111
4,0,101,north,4,1,123
4,0,103,north,4,1,122
4,0,116,north,4,1,144
4,0,132,north,4,1,150
4,0,134,north,4,1,151
4,0,165,north,4,1,182
4,0,166,north,4,1,183
4,0,194,north,4,1,213
4,1,0,north,4,2,10
4,1,4,north,4,2,21
4,1,11,north,4,2,32
4,1,19,north,4,2,47
4,1,20,north,4,2,48
4,1,33,north,4,2,64
4,1,43,north,4,2,76
4,1,44,north,4,2,77
4,1,73,north,4,2,111
4,1,74,north,4,2,112
4,1,92,north,4,2,128
4,1,110,north,4,2,144
4,1,111,north,4,2,145
4,1,122,north,4,2,158
4,1,123,north,4,2,159
4,1,144,north,4,2,178
4,1,150,north,4,2,188
4,1,151,north,4,2,189
4,1,182,north,4,2,216
4,1,183,north,4,2,217
4,1,213,north,4,2,245
4,2,0,north,4,3,10
4,2,10,north,4,3,31
4,2,21,north,4,3,52
4,2,32,north,4,3,63
4,2,47,north,4,3,81
4,2,48,north,4,3,82
4,2,64,north,4,3,107
4,2,76,north,4,3,114
4,2,77,north,4,3,115
4,2,111,north,4,3,145
4,2,112,north,4,3,146
4,2,128,north,4,3,168
4,2,144,north,4,3,178
4,2,145,north,4,3,179
4,2,158,north,4,3,195
4,2,159,north,4,3,196
4,2,178,north,4,3,211
4,2,188,north,4,3,221
4,2,189,north,4,3,222
4,2,216,north,4,3,249
4,2,217,north,4,3,250
4,3,0,east,5,3,11
4,3,10,east,5,3,32
4,3,11,east,5,3,33
4,3,31,east,5,3,63
4,3,32,east,5,3,64
4,3,33,east,5,3,62
4,3,52,east,5,3,89
4,3,62,east,5,3,109
4,3,63,east,5,3,107
4,3,64,east,5,3,108
4,3,81,east,5,3,119
4,3,82,east,5,3,120
4,3,107,east,5,3,142
4,3,108,east,5,3,143
4,3,114,east,5,3,148
4,3,115,east,5,3,149
4,3,145,east,5,3,180
4,3,146,east,5,3,181
4,3,168,east,5,3,201
4,3,178,east,5,3,212
4,3,179,east,5,3,214
4,3,195,east,5,3,227
4,3,196,east,5,3,228
4,3,211,east,5,3,244
4,3,221,east,5,3,254
4,3,222,east,5,3,255
4,4,0,east,5,4,11
4,6,0,north,4,7,10
4,7,0,east,5,7,11
4,7,10,east,5,7,32
4,7,11,east,5,7,33
4,7,21,east,5,7,54
4,7,32,east,5,7,64
4,7,47,east,5,7,85
4,7,54,east,5,7,90
4,7,64,east,5,7,108
4,7,107,east,5,7,142
4,7,108,east,5,7,143
4,7,127,east,5,7,163
4,7,155,east,5,7,192
4,7,184,east,5,7,218
4,7,202,east,5,7,235
4,7,233,east,5,7,266
4,8,0,south,4,7,10
4,8,4,south,4,7,21
4,8,11,south,4,7,32
4,8,19,south,4,7,47
4,8,23,south,4,7,54
4,8,33,south,4,7,64
4,9,0,south,4,8,4
4,9,8,south,4,8,19
5,0,0,west,4,0,9
5,0,9,west,4,0,28
5,0,28,west,4,0,51
5,0,51,west,4,0,79
5,0,72,west,4,0,101
5,0,87,west,4,0,116
5,0,104,west,4,0,134
5,0,133,west,4,0,166
5,1,0,west,4,1,11
5,1,11,west,4,1,33
5,2,0,north,5,3,10
5,2,11,north,5,3,32
5,2,33,north,5,3,64
5,2,62,north,5,3,108
5,3,0,north,5,4,10
5,3,10,north,5,4,31
5,3,11,north,5,4,32
5,3,32,north,5,4,63
5,3,33,north,5,4,64
5,3,62,north,5,4,108
5,3,63,north,5,4,106
5,3,64,north,5,4,107
5,3,89,north,5,4,125
5,3,107,north,5,4,141
5,3,108,north,5,4,142
5,3,109,north,5,4,143
5,3,119,north,5,4,153
5,3,120,north,5,4,154
5,3,142,north,5,4,173
5,3,143,north,5,4,176
5,3,148,north,5,4,185
5,3,149,north,5,4,186
5,3,180,north,5,4,214
5,3,181,north,5,4,215
5,3,201,north,5,4,234
5,3,212,north,5,4,244
5,3,214,north,5,4,246
5,3,227,north,5,4,261
5,3,228,north,5,4,262
5,3,244,north,5,4,277
5,4,0,east,6,4,11
5,4,10,east,6,4,32
5,4,11,east,6,4,33
5,4,31,east,6,4,63
5,4,32,east,6,4,64
5,4,63,east,6,4,107
5,4,64,east,6,4,108
5,4,106,east,6,4,141
5,4,107,east,6,4,142
5,4,108,east,6,4,143
5,4,125,east,6,4,160
5,4,141,east,6,4,173
5,4,142,east,6,4,176
5,4,143,east,6,4,177
5,4,153,east,6,4,190
5,4,154,east,6,4,191
5,4,173,east,6,4,208
5,4,176,east,6,4,209
5,4,185,east,6,4,219
5,4,186,east,6,4,220
5,4,214,east,6,4,247
5,4,215,east,6,4,248
5,4,234,east,6,4,267
5,4,244,east,6,4,278
5,4,246,east,6,4,279
5,6,0,north,5,7,10
5,7,0,east,6,7,11
5,7,10,east,6,7,32
5,7,11,east,6,7,33
5,7,32,east,6,7,64
5,7,33,east,6,7,62
5,7,54,east,6,7,90
5,7,64,east,6,7,108
5,7,85,east,6,7,121
5,7,90,east,6,7,126
5,7,108,east,6,7,143
5,7,142,east,6,7,176
5,7,143,east,6,7,177
5,7,163,east,6,7,199
5,7,192,east,6,7,225
5,7,218,east,6,7,253
5,7,235,east,6,7,268
5,8,0,south,5,7,10
5,9,0,west,4,9,8
6,0,0,west,5,0,9
6,0,9,west,5,0,28
6,0,28,west,5,0,51
6,0,41,west,5,0,72
6,0,57,west,5,0,87
6,0,70,west,5,0,104
6,0,100,west,5,0,133
6,1,0,west,5,1,11
6,2,0,west,5,2,11
6,2,11,west,5,2,33
6,2,33,west,5,2,62
6,3,0,north,6,4,10
6,4,0,north,6,5,10
6,4,10,north,6,5,31
6,4,11,north,6,5,32
6,4,32,north,6,5,63
6,4,33,north,6,5,64
6,4,63,north,6,5,106
6,4,64,north,6,5,107
6,4,107,north,6,5,141
6,4,108,north,6,5,142
6,4,141,north,6,5,175
6,4,142,north,6,5,173
6,4,143,north,6,5,176
6,4,160,north,6,5,197
6,4,173,north,6,5,207
6,4,176,north,6,5,208
6,4,177,north,6,5,209
6,4,190,north,6,5,223
6,4,191,north,6,5,224
6,4,208,north,6,5,241
6,4,209,north,6,5,242
6,4,219,north,6,5,251
6,4,220,north,6,5,252
6,4,247,north,6,5,279
6,4,248,north,6,5,280
6,5,0,north,6,6,10
6,5,10,north,6,6,31
6,5,31,north,6,6,61
