xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,1
0,2,0,east,1,2,4
0,2,5,east,1,2,13
0,2,19,east,1,2,30
0,2,36,east,1,2,54
0,3,0,south,0,2,5
0,3,5,south,0,2,19
0,3,19,south,0,2,36
0,4,0,south,0,3,5
0,4,5,south,0,3,19
0,5,0,south,0,4,5
0,7,0,east,1,7,4
0,9,0,east,1,9,2
1,0,0,east,2,0,6
1,0,1,east,2,0,11
1,0,8,east,2,0,23
1,0,24,east,2,0,46
1,0,39,east,2,0,64
1,0,48,east,2,0,77
1,0,50,east,2,0,79
1,0,61,east,2,0,92
1,0,91,east,2,0,126
1,0,125,east,2,0,165
1,1,0,south,1,0,8
1,1,8,south,1,0,24
1,1,17,south,1,0,39
1,1,24,south,1,0,48
1,1,25,south,1,0,50
1,1,33,south,1,0,61
1,1,56,south,1,0,91
1,1,88,south,1,0,125
1,2,0,south,1,1,8
1,2,4,south,1,1,17
1,2,8,south,1,1,24
1,2,9,south,1,1,25
1,2,13,south,1,1,33
1,2,30,south,1,1,56
1,2,54,south,1,1,88
1,3,0,south,1,2,8
1,6,0,east,2,6,9
1,6,8,east,2,6,25
1,6,17,east,2,6,41
1,6,24,east,2,6,50
1,6,38,east,2,6,69
1,6,50,east,2,6,83
1,6,53,east,2,6,87
1,6,62,east,2,6,100
1,6,93,east,2,6,133
1,7,0,south,1,6,8
1,7,4,south,1,6,17
1,7,8,south,1,6,24
1,7,16,south,1,6,38
1,7,25,south,1,6,50
1,7,27,south,1,6,53
1,7,34,south,1,6,62
1,7,57,south,1,6,93
1,8,0,south,1,7,8
1,8,3,south,1,7,16
1,8,9,south,1,7,25
1,8,10,south,1,7,27
1,8,14,south,1,7,34
1,8,31,south,1,7,57
1,9,0,south,1,8,3
1,9,2,south,1,8,10
1,9,6,south,1,8,14
1,9,20,south,1,8,31
2,0,0,east,3,0,6
2,0,6,east,3,0,20
2,0,8,east,3,0,23
2,0,11,east,3,0,28
2,0,23,east,3,0,43
2,0,46,east,3,0,75
2,0,64,east,3,0,95
2,0,77,east,3,0,109
2,0,79,east,3,0,111
2,0,92,east,3,0,127
2,0,126,east,3,0,163
2,0,165,east,3,0,199
2,1,0,south,2,0,8
