xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,1
0,9,0,east,1,9,2
1,0,0,east,2,0,5
1,0,1,east,2,0,10
1,0,7,east,2,0,19
1,1,0,south,1,0,7
1,8,0,north,1,9,7
1,9,0,east,2,9,6
1,9,2,east,2,9,11
1,9,7,east,2,9,20
2,0,0,east,3,0,5
2,0,5,east,3,0,16
2,0,7,east,3,0,19
2,0,10,east,3,0,25
2,0,19,east,3,0,36
2,0,21,east,3,0,39
2,1,0,south,2,0,7
2,1,7,south,2,0,21
2,2,0,south,2,1,7
2,4,0,east,3,4,8
2,5,0,north,2,6,7
2,6,0,east,3,6,8
2,6,7,east,3,6,22
2,7,0,east,3,7,8
2,7,7,east,3,7,22
2,8,0,south,2,7,7
2,9,0,east,3,9,6
2,9,6,east,3,9,17
2,9,11,east,3,9,26
2,9,20,east,3,9,37
3,0,0,east,4,0,5
3,0,5,east,4,0,16
3,0,7,east,4,0,19
3,0,16,east,4,0,32
3,0,19,east,4,0,36
3,0,21,east,4,0,39
3,0,25,east,4,0,45
3,0,36,east,4,0,57
3,0,39,east,4,0,63
3,1,0,south,3,0,7
3,1,7,south,3,0,21
3,2,0,south,3,1,7
3,4,0,east,4,4,8
3,4,8,east,4,4,23
3,6,0,east,4,6,8
3,6,8,east,4,6,23
3,6,22,east,4,6,44
3,7,0,east,4,7,8
3,7,8,east,4,7,23
3,7,22,east,4,7,44
3,9,0,east,4,9,6
3,9,6,east,4,9,17
3,9,17,east,4,9,33
3,9,26,east,4,9,46
3,9,37,east,4,9,58
4,0,0,east,5,0,5
4,0,5,east,5,0,16
4,0,16,east,5,0,32
4,0,19,east,5,0,36
4,0,32,east,5,0,53
4,0,36,east,5,0,57
4,0,39,east,5,0,63
4,0,45,east,5,0,67
4,0,57,east,5,0,82
4,0,63,east,5,0,87
4,4,0,east,5,4,8
4,4,8,east,5,4,23
4,4,23,east,5,4,42
4,5,0,east,5,5,8
4,5,7,east,5,5,22
4,5,21,east,5,5,43
4,5,22,east,5,5,44
4,5,41,east,5,5,69
4,5,43,east,5,5,70
4,5,44,east,5,5,71
4,5,59,east,5,5,89
4,5,69,east,5,5,100
4,5,70,east,5,5,101
4,5,83,east,5,5,116
4,5,84,east,5,5,117
4,5,100,east,5,5,135
4,5,112,east,5,5,147
4,5,144,east,5,5,182
4,5,161,east,5,5,198
4,5,181,east,5,5,218
4,6,0,south,4,5,7
4,6,7,south,4,5,21
4,6,8,south,4,5,22
4,6,21,south,4,5,41
