xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,2
0,2,0,east,1,2,4
0,3,0,east,1,3,4
1,0,0,east,2,0,6
1,0,2,east,2,0,11
1,0,8,east,2,0,17
1,0,20,east,2,0,32
1,0,28,east,2,0,45
1,0,36,east,2,0,53
1,0,48,east,2,0,71
1,0,61,east,2,0,84
1,0,62,east,2,0,86
1,0,90,east,2,0,117
1,0,91,east,2,0,119
1,1,0,south,1,0,8
1,1,8,south,1,0,20
1,1,15,south,1,0,28
1,1,20,south,1,0,36
1,1,28,south,1,0,48
1,1,36,south,1,0,61
1,1,38,south,1,0,62
1,1,61,south,1,0,90
1,1,62,south,1,0,91
1,2,0,south,1,1,8
1,2,4,south,1,1,15
1,2,8,south,1,1,20
1,2,15,south,1,1,28
1,2,20,south,1,1,36
1,2,21,south,1,1,38
1,2,36,south,1,1,61
1,2,38,south,1,1,62
1,3,0,south,1,2,8
1,3,4,south,1,2,15
1,3,8,south,1,2,20
1,3,9,south,1,2,21
1,3,20,south,1,2,36
1,3,21,south,1,2,38
1,4,0,south,1,3,8
1,4,8,south,1,3,20
1,4,9,south,1,3,21
1,5,0,south,1,4,8
2,0,0,east,3,0,6
2,0,6,east,3,0,16
2,0,8,east,3,0,17
2,0,11,east,3,0,25
2,0,17,east,3,0,30
2,0,32,east,3,0,51
2,0,45,east,3,0,68
2,0,53,east,3,0,78
2,0,71,east,3,0,98
2,0,84,east,3,0,113
2,0,86,east,3,0,112
2,0,117,east,3,0,151
2,0,119,east,3,0,152
2,1,0,south,2,0,8
2,3,0,west,1,3,9
2,4,0,west,1,4,9
3,0,0,east,4,0,6
3,0,6,east,4,0,16
3,0,8,east,4,0,17
3,0,16,east,4,0,27
3,0,17,east,4,0,30
3,0,20,east,4,0,32
3,0,25,east,4,0,42
3,0,30,east,4,0,47
3,0,36,east,4,0,53
3,0,38,east,4,0,55
3,0,51,east,4,0,74
3,0,68,east,4,0,96
3,0,78,east,4,0,104
3,0,98,east,4,0,132
3,0,112,east,4,0,146
3,0,113,east,4,0,145
3,0,151,east,4,0,184
3,0,152,east,4,0,185
3,1,0,south,3,0,8
3,1,8,south,3,0,20
3,1,20,south,3,0,36
3,1,21,south,3,0,38
3,2,0,south,3,1,8
3,2,8,south,3,1,20
3,2,9,south,3,1,21
3,3,0,south,3,2,8
3,5,0,east,4,5,9
4,0,0,east,5,0,6
4,0,6,east,5,0,16
4,0,8,east,5,0,17
4,0,16,east,5,0,27
4,0,17,east,5,0,30
4,0,27,east,5,0,43
4,0,30,east,5,0,47
4,0,32,east,5,0,51
4,0,42,east,5,0,58
4,0,47,east,5,0,69
4,0,53,east,5,0,78
4,0,55,east,5,0,79
4,0,74,east,5,0,100
4,0,96,east,5,0,130
4,0,104,east,5,0,136
4,0,132,east,5,0,167
4,0,145,east,5,0,177
4,0,146,east,5,0,178
4,0,184,east,5,0,217
4,0,185,east,5,0,218
4,1,0,south,4,0,8
4,2,0,west,3,2,9
4,3,0,north,4,4,8
4,4,0,east,5,4,9
4,4,8,east,5,4,21
4,4,21,east,5,4,39
4,5,0,south,4,4,8
4,5,9,south,4,4,21
4,6,0,east,5,6,9
5,0,0,east,6,0,6
5,0,6,east,6,0,16
5,0,16,east,6,0,27
5,0,17,east,6,0,30
5,0,27,east,6,0,43
5,0,30,east,6,0,47
5,0,43,east,6,0,67
5,0,47,east,6,0,69
5,0,51,east,6,0,74
5,0,58,east,6,0,82
5,0,69,east,6,0,97
5,0,78,east,6,0,104
5,0,79,east,6,0,105
5,0,100,east,6,0,134
5,0,130,east,6,0,158
5,0,136,east,6,0,171
5,0,167,east,6,0,197
5,0,177,east,6,0,212
5,0,178,east,6,0,213
5,0,217,east,6,0,240
5,0,218,east,6,0,241
5,4,0,east,6,4,9
5,4,9,east,6,4,22
5,4,21,east,6,4,39
5,4,39,east,6,4,64
5,6,0,north,5,7,8
5,6,9,north,5,7,21
5,7,0,east,6,7,9
5,7,8,east,6,7,21
