xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,1
0,0,5,east,1,0,12
0,1,0,south,0,0,5
0,4,0,east,1,4,4
0,4,5,east,1,4,13
0,5,0,south,0,4,5
0,7,0,east,1,7,4
1,0,0,east,2,0,6
1,0,1,east,2,0,10
1,0,8,east,2,0,23
1,0,12,east,2,0,29
1,0,26,east,2,0,46
1,0,50,east,2,0,74
1,0,81,east,2,0,108
1,0,82,east,2,0,110
1,0,99,east,2,0,131
1,0,114,east,2,0,148
1,0,115,east,2,0,149
1,0,128,east,2,0,167
1,0,153,east,2,0,185
1,0,190,east,2,0,222
1,0,214,east,2,0,247
1,0,229,east,2,0,262
1,0,230,east,2,0,263
1,1,0,south,1,0,8
1,1,8,south,1,0,26
1,1,26,south,1,0,50
1,1,50,south,1,0,81
1,1,52,south,1,0,82
1,1,67,south,1,0,99
1,1,81,south,1,0,114
1,1,82,south,1,0,115
1,1,92,south,1,0,128
1,1,114,south,1,0,153
1,1,153,south,1,0,190
1,1,178,south,1,0,214
1,1,190,south,1,0,229
1,1,191,south,1,0,230
1,2,0,south,1,1,8
1,2,8,south,1,1,26
1,2,26,south,1,1,50
1,2,27,south,1,1,52
1,2,39,south,1,1,67
1,2,50,south,1,1,81
1,2,52,south,1,1,82
1,2,61,south,1,1,92
1,2,81,south,1,1,114
1,2,114,south,1,1,153
1,2,136,south,1,1,178
1,2,153,south,1,1,190
1,2,155,south,1,1,191
1,3,0,south,1,2,8
1,3,8,south,1,2,26
1,3,9,south,1,2,27
1,3,17,south,1,2,39
1,3,26,south,1,2,50
1,3,27,south,1,2,52
1,3,32,south,1,2,61
1,3,50,south,1,2,81
1,3,81,south,1,2,114
1,3,99,south,1,2,136
1,3,114,south,1,2,153
1,3,115,south,1,2,155
1,4,0,south,1,3,8
1,4,4,south,1,3,17
1,4,8,south,1,3,26
1,4,9,south,1,3,27
1,4,13,south,1,3,32
1,4,26,south,1,3,50
1,4,50,south,1,3,81
1,4,67,south,1,3,99
1,4,81,south,1,3,114
1,4,82,south,1,3,115
1,5,0,south,1,4,8
1,5,8,south,1,4,26
1,5,26,south,1,4,50
1,5,39,south,1,4,67
1,5,50,south,1,4,81
1,5,52,south,1,4,82
1,6,0,south,1,5,8
1,6,8,south,1,5,26
1,6,17,south,1,5,39
1,6,26,south,1,5,50
1,6,27,south,1,5,52
1,7,0,south,1,6,8
1,7,4,south,1,6,17
1,7,8,south,1,6,26
1,7,9,south,1,6,27
1,8,0,south,1,7,8
2,0,0,east,3,0,6
2,0,6,east,3,0,20
2,0,8,east,3,0,23
2,0,10,east,3,0,30
2,0,23,east,3,0,43
2,0,29,east,3,0,54
2,0,46,east,3,0,72
2,0,74,east,3,0,103
2,0,108,east,3,0,145
2,0,110,east,3,0,143
2,0,131,east,3,0,165
2,0,148,east,3,0,180
2,0,149,east,3,0,182
2,0,167,east,3,0,200
2,0,185,east,3,0,218
2,0,222,east,3,0,256
2,0,247,east,3,0,280
2,0,262,east,3,0,292
2,0,263,east,3,0,293
2,1,0,south,2,0,8
2,3,0,west,1,3,9
2,4,0,west,1,4,9
2,7,0,west,1,7,9
2,9,0,east,3,9,7
3,0,0,east,4,0,6
3,0,6,east,4,0,20
3,0,8,east,4,0,23
3,0,20,east,4,0,36
3,0,23,east,4,0,43
3,0,30,east,4,0,55
3,0,43,east,4,0,65
3,0,54,east,4,0,79
3,0,72,east,4,0,97
3,0,103,east,4,0,133
3,0,143,east,4,0,176
3,0,145,east,4,0,175
3,0,165,east,4,0,201
3,0,180,east,4,0,211
3,0,182,east,4,0,213
3,0,200,east,4,0,234
3,0,218,east,4,0,251
3,0,256,east,4,0,287
3,1,0,south,3,0,8
3,3,0,east,4,3,9
3,9,0,east,4,9,7
3,9,7,east,4,9,21
4,0,0,east,5,0,6
4,0,6,east,5,0,20
4,0,8,east,5,0,23
4,0,20,east,5,0,36
4,0,23,east,5,0,43
4,0,36,east,5,0,59
4,0,43,east,5,0,65
4,0,55,east,5,0,78
4,0,65,east,5,0,90
4,0,79,east,5,0,106
4,0,97,east,5,0,126
4,0,133,east,5,0,168
4,0,175,east,5,0,206
4,0,176,east,5,0,207
4,0,201,east,5,0,235
4,0,211,east,5,0,245
4,0,213,east,5,0,246
4,0,234,east,5,0,268
4,0,251,east,5,0,282
4,1,0,south,4,0,8
4,3,0,north,4,4,8
4,3,9,north,4,4,27
4,4,0,east,5,4,9
4,4,8,east,5,4,27
4,4,27,east,5,4,53
4,7,0,east,5,7,9
4,9,0,east,5,9,7
4,9,7,east,5,9,21
4,9,21,east,5,9,37
5,0,0,east,6,0,6
5,0,6,east,6,0,20
5,0,8,east,6,0,23
5,0,20,east,6,0,36
5,0,23,east,6,0,43
5,0,36,east,6,0,59
5,0,43,east,6,0,65
5,0,59,east,6,0,87
5,0,65,east,6,0,90
5,0,78,east,6,0,107
5,0,90,east,6,0,123
5,0,106,east,6,0,141
5,0,126,east,6,0,164
5,0,168,east,6,0,204
5,0,206,east,6,0,241
5,0,207,east,6,0,242
5,0,235,east,6,0,266
5,0,245,east,6,0,278
5,0,246,east,6,0,279
5,1,0,south,5,0,8
5,2,0,east,6,2,9
5,4,0,east,6,4,9
5,4,9,east,6,4,28
5,4,27,east,6,4,53
5,4,53,east,6,4,84
5,5,0,east,6,5,9
5,7,0,north,5,8,8
5,7,9,north,5,8,27
5,8,0,north,5,9,8
5,8,8,north,5,9,26
5,8,27,north,5,9,52
5,9,0,east,6,9,7
5,9,7,east,6,9,21
5,9,8,east,6,9,24
5,9,21,east,6,9,37
5,9,26,east,6,9,47
5,9,37,east,6,9,60
5,9,52,east,6,9,76
6,0,0,east,7,0,6
6,0,6,east,7,0,20
6,0,20,east,7,0,36
6,0,23,east,7,0,43
6,0,36,east,7,0,59
6,0,43,east,7,0,65
6,0,59,east,7,0,87
6,0,65,east,7,0,90
6,0,87,east,7,0,120
6,0,90,east,7,0,123
6,0,107,east,7,0,140
6,0,123,east,7,0,160
6,0,141,east,7,0,172
6,0,164,east,7,0,199
6,0,204,east,7,0,238
6,0,241,east,7,0,274
6,0,242,east,7,0,275
6,2,0,north,6,3,8
6,2,9,north,6,3,27
6,3,0,north,6,4,8
6,3,8,north,6,4,26
6,3,9,north,6,4,27
6,3,27,north,6,4,52
6,3,28,north,6,4,53
6,3,41,north,6,4,69
6,3,52,north,6,4,82
6,3,53,north,6,4,83
6,3,68,north,6,4,100
6,3,69,north,6,4,101
6,3,83,north,6,4,116
6,3,93,north,6,4,129
6,3,94,north,6,4,130
6,3,113,north,6,4,152
6,3,125,north,6,4,166
6,3,162,north,6,4,202
6,3,166,north,6,4,205
6,3,197,north,6,4,236
6,3,202,north,6,4,239
6,3,227,north,6,4,267
6,3,236,north,6,4,273
6,4,0,north,6,5,8
6,4,8,north,6,5,26
6,4,9,north,6,5,27
6,4,26,north,6,5,50
6,4,27,north,6,5,52
6,4,28,north,6,5,53
6,4,52,north,6,5,82
6,4,53,north,6,5,83
6,4,69,north,6,5,101
6,4,82,north,6,5,115
6,4,83,north,6,5,116
6,4,84,north,6,5,117
6,4,100,north,6,5,139
6,4,101,north,6,5,137
6,4,116,north,6,5,156
6,4,129,north,6,5,170
6,4,130,north,6,5,171
6,4,152,north,6,5,189
6,4,166,north,6,5,205
6,4,202,north,6,5,239
6,4,205,north,6,5,243
6,4,236,north,6,5,273
6,4,239,north,6,5,277
6,5,0,east,7,5,9
6,5,8,east,7,5,27
6,5,9,east,7,5,28
6,5,26,east,7,5,52
6,5,27,east,7,5,53
6,5,50,east,7,5,82
6,5,52,east,7,5,83
6,5,53,east,7,5,84
6,5,82,east,7,5,116
6,5,83,east,7,5,117
6,5,101,east,7,5,138
6,5,115,east,7,5,156
6,5,116,east,7,5,154
6,5,117,east,7,5,157
6,5,137,east,7,5,177
6,5,139,east,7,5,179
6,5,156,east,7,5,193
6,5,170,east,7,5,208
6,5,171,east,7,5,209
6,5,189,east,7,5,228
6,5,205,east,7,5,244
6,5,239,east,7,5,276
6,5,243,east,7,5,281
6,6,0,east,7,6,9
6,9,0,east,7,9,7
6,9,7,east,7,9,21
6,9,21,east,7,9,37
6,9,24,east,7,9,44
6,9,37,east,7,9,60
6,9,47,east,7,9,73
6,9,60,east,7,9,88
6,9,76,east,7,9,105
7,0,0,north,7,1,3
7,0,6,north,7,1,14
7,0,7,north,7,1,15
7,0,11,north,7,1,25
7,0,20,north,7,1,31
7,0,36,north,7,1,56
7,0,43,north,7,1,57
7,0,59,north,7,1,85
7,0,65,north,7,1,86
7,0,87,north,7,1,112
7,0,90,north,7,1,119
7,0,120,north,7,1,146
7,0,123,north,7,1,151
7,0,140,north,7,1,163
7,0,160,north,7,1,184
7,0,172,north,7,1,198
7,0,199,north,7,1,221
7,0,238,north,7,1,260
7,1,0,north,7,2,8
7,1,3,north,7,2,16
7,1,14,north,7,2,33
7,1,15,north,7,2,34
7,1,25,north,7,2,49
7,1,31,north,7,2,57
7,1,56,north,7,2,86
7,1,57,north,7,2,89
7,1,85,north,7,2,119
7,1,86,north,7,2,122
7,1,112,north,7,2,151
7,1,119,north,7,2,159
7,1,146,north,7,2,184
7,1,151,north,7,2,188
7,1,163,north,7,2,203
7,1,184,north,7,2,221
7,1,198,north,7,2,237
7,1,221,north,7,2,260
7,2,0,north,7,3,8
7,2,8,north,7,3,26
7,2,9,north,7,3,27
7,2,16,north,7,3,38
7,2,18,north,7,3,40
7,2,27,north,7,3,52
7,2,33,north,7,3,62
7,2,34,north,7,3,63
7,2,49,north,7,3,80
7,2,57,north,7,3,89
7,2,86,north,7,3,122
7,2,89,north,7,3,124
7,2,119,north,7,3,159
7,2,122,north,7,3,161
7,2,151,north,7,3,188
7,2,159,north,7,3,196
7,2,184,north,7,3,221
7,2,188,north,7,3,226
7,2,203,north,7,3,240
7,2,221,north,7,3,260
7,3,0,west,6,3,9
7,3,8,west,6,3,27
7,3,9,west,6,3,28
7,3,18,west,6,3,41
7,3,26,west,6,3,52
7,3,27,west,6,3,53
7,3,38,west,6,3,68
7,3,40,west,6,3,69
7,3,52,west,6,3,83
7,3,62,west,6,3,93
7,3,63,west,6,3,94
7,3,80,west,6,3,113
7,3,89,west,6,3,125
7,3,122,west,6,3,162
7,3,124,west,6,3,166
7,3,159,west,6,3,197
7,3,161,west,6,3,202
7,3,188,west,6,3,227
7,3,196,west,6,3,236
7,3,221,west,6,3,261
7,3,226,west,6,3,267
7,4,0,north,7,5,8
7,5,0,north,7,6,8
7,5,8,north,7,6,26
7,5,9,north,7,6,27
7,5,27,north,7,6,52
7,5,28,north,7,6,53
7,5,52,north,7,6,82
7,5,53,north,7,6,83
7,5,82,north,7,6,115
7,5,83,north,7,6,116
7,5,84,north,7,6,117
7,5,116,north,7,6,156
7,5,117,north,7,6,154
7,5,138,north,7,6,177
7,5,154,north,7,6,193
7,5,156,north,7,6,192
7,5,157,north,7,6,194
7,5,177,north,7,6,216
7,5,179,north,7,6,215
7,5,193,north,7,6,231
7,5,208,north,7,6,248
7,5,209,north,7,6,249
7,5,228,north,7,6,269
7,5,244,north,7,6,281
7,6,0,east,8,6,9
7,6,8,east,8,6,27
7,6,9,east,8,6,28
7,6,26,east,8,6,52
7,6,27,east,8,6,53
7,6,52,east,8,6,83
7,6,53,east,8,6,84
7,6,82,east,8,6,116
7,6,83,east,8,6,117
7,6,115,east,8,6,156
7,6,116,east,8,6,154
7,6,117,east,8,6,157
7,6,154,east,8,6,194
7,6,156,east,8,6,193
7,6,177,east,8,6,217
7,6,192,east,8,6,231
7,6,193,east,8,6,232
