xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,2
0,2,0,north,0,3,5
0,3,0,east,1,3,4
0,3,5,east,1,3,14
0,5,0,north,0,6,5
0,6,0,east,1,6,4
0,6,5,east,1,6,14
0,6,6,east,1,6,15
0,6,22,east,1,6,35
0,6,31,east,1,6,53
0,6,60,east,1,6,83
0,7,0,south,0,6,6
0,7,6,south,0,6,22
0,7,11,south,0,6,31
0,7,32,south,0,6,60
0,8,0,south,0,7,6
0,8,1,south,0,7,11
0,8,13,south,0,7,32
0,9,0,south,0,8,1
0,9,7,south,0,8,13
1,0,0,east,2,0,7
1,0,2,east,2,0,12
1,0,9,east,2,0,26
1,1,0,south,1,0,9
1,3,0,north,1,4,9
1,3,4,north,1,4,19
1,3,14,north,1,4,38
1,4,0,east,2,4,10
1,4,9,east,2,4,29
1,4,19,east,2,4,47
1,4,38,east,2,4,69
1,6,0,east,2,6,10
1,6,4,east,2,6,21
1,6,9,east,2,6,29
1,6,14,east,2,6,39
1,6,15,east,2,6,40
1,6,35,east,2,6,65
1,6,53,east,2,6,85
1,6,83,east,2,6,117
1,7,0,south,1,6,9
1,9,0,west,0,9,7
2,0,0,east,3,0,7
2,0,7,east,3,0,23
2,0,9,east,3,0,26
2,0,12,east,3,0,34
2,0,26,east,3,0,51
2,1,0,south,2,0,9
2,2,0,east,3,2,10
2,4,0,east,3,4,10
2,4,10,east,3,4,30
2,4,29,east,3,4,58
2,4,47,east,3,4,80
2,4,69,east,3,4,108
2,6,0,east,3,6,10
2,6,9,east,3,6,29
2,6,10,east,3,6,30
2,6,21,east,3,6,49
2,6,28,east,3,6,57
2,6,29,east,3,6,58
2,6,39,east,3,6,73
2,6,40,east,3,6,74
2,6,65,east,3,6,101
2,6,85,east,3,6,123
2,6,117,east,3,6,157
2,7,0,south,2,6,9
2,7,9,south,2,6,28
2,8,0,south,2,7,9
3,0,0,east,4,0,7
3,0,7,east,4,0,23
3,0,23,east,4,0,44
3,0,26,east,4,0,51
3,0,34,east,4,0,62
3,0,51,east,4,0,76
3,2,0,east,4,2,10
3,2,10,east,4,2,30
3,4,0,east,4,4,10
3,4,10,east,4,4,30
3,4,30,east,4,4,56
3,4,58,east,4,4,94
3,4,80,east,4,4,114
3,4,108,east,4,4,145
3,5,0,north,3,6,9
3,6,0,east,4,6,10
3,6,9,east,4,6,29
3,6,10,east,4,6,30
3,6,29,east,4,6,58
3,6,30,east,4,6,56
3,6,49,east,4,6,81
3,6,57,east,4,6,93
3,6,58,east,4,6,94
3,6,73,east,4,6,110
3,6,74,east,4,6,111
3,6,101,east,4,6,143
3,6,123,east,4,6,163
3,6,157,east,4,6,194
3,8,0,east,4,8,10
3,8,3,east,4,8,20
3,9,0,south,3,8,3
4,0,0,north,4,1,3
4,0,7,north,4,1,16
4,0,8,north,4,1,17
4,0,23,north,4,1,36
4,0,24,north,4,1,37
4,0,44,north,4,1,64
4,0,51,north,4,1,66
4,0,52,north,4,1,67
4,0,62,north,4,1,82
4,0,76,north,4,1,98
4,1,0,north,4,2,9
4,1,3,north,4,2,18
4,1,10,north,4,2,29
4,1,16,north,4,2,41
4,1,17,north,4,2,42
4,1,36,north,4,2,66
4,1,37,north,4,2,67
4,1,64,north,4,2,98
4,1,66,north,4,2,102
4,1,67,north,4,2,103
4,1,82,north,4,2,116
4,1,98,north,4,2,137
4,2,0,north,4,3,9
4,2,9,north,4,3,28
4,2,10,north,4,3,29
4,2,18,north,4,3,46
4,2,29,north,4,3,57
4,2,30,north,4,3,58
4,2,41,north,4,3,71
4,2,42,north,4,3,72
4,2,66,north,4,3,102
4,2,67,north,4,3,103
4,2,98,north,4,3,137
4,2,102,north,4,3,141
4,2,103,north,4,3,142
4,2,116,north,4,3,158
4,2,137,north,4,3,176
4,3,0,north,4,4,9
4,3,9,north,4,4,28
4,3,28,north,4,4,55
4,3,29,north,4,4,57
4,3,46,north,4,4,77
4,3,57,north,4,4,92
4,3,58,north,4,4,93
4,3,71,north,4,4,106
4,3,72,north,4,4,107
4,3,102,north,4,4,141
4,3,103,north,4,4,142
4,3,137,north,4,4,176
4,3,141,north,4,4,179
4,3,142,north,4,4,180
4,3,158,north,4,4,193
4,3,176,north,4,4,213
4,4,0,north,4,5,9
4,4,9,north,4,5,28
4,4,10,north,4,5,29
4,4,28,north,4,5,55
4,4,30,north,4,5,58
