xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,2
0,7,0,north,0,8,6
0,8,0,east,1,8,5
0,8,1,east,1,8,12
0,8,6,east,1,8,15
0,9,0,south,0,8,1
1,0,0,east,2,0,8
1,0,2,east,2,0,13
1,7,0,north,1,8,10
1,8,0,east,2,8,11
1,8,5,east,2,8,21
1,8,10,east,2,8,29
1,8,12,east,2,8,31
1,8,15,east,2,8,36
2,0,0,east,3,0,8
2,0,8,east,3,0,23
2,0,13,east,3,0,32
2,8,0,north,2,9,10
2,8,11,north,2,9,29
2,8,21,north,2,9,43
2,8,29,north,2,9,53
2,8,31,north,2,9,56
2,8,36,north,2,9,62
2,9,0,east,3,9,9
2,9,10,east,3,9,27
2,9,29,east,3,9,50
2,9,43,east,3,9,67
2,9,53,east,3,9,77
2,9,56,east,3,9,80
2,9,62,east,3,9,88
3,0,0,east,4,0,8
3,0,8,east,4,0,23
3,0,10,east,4,0,26
3,0,23,east,4,0,40
3,0,32,east,4,0,55
3,1,0,south,3,0,10
3,6,0,east,4,6,11
3,8,0,east,4,8,11
3,9,0,east,4,9,9
3,9,9,east,4,9,24
3,9,27,east,4,9,46
3,9,50,east,4,9,74
3,9,67,east,4,9,92
3,9,77,east,4,9,103
3,9,80,east,4,9,105
3,9,88,east,4,9,118
4,0,0,east,5,0,8
4,0,8,east,5,0,23
4,0,10,east,5,0,26
4,0,23,east,5,0,40
4,0,26,east,5,0,45
4,0,40,east,5,0,61
4,0,55,east,5,0,79
4,1,0,south,4,0,10
4,3,0,east,5,3,11
4,5,0,north,4,6,10
4,6,0,east,5,6,11
4,6,10,east,5,6,29
4,6,11,east,5,6,30
4,7,0,east,5,7,11
4,8,0,east,5,8,11
4,8,4,east,5,8,20
4,8,11,east,5,8,30
4,8,17,east,5,8,39
4,8,35,east,5,8,60
4,8,59,east,5,8,91
4,8,91,east,5,8,123
4,8,111,east,5,8,144
4,8,122,east,5,8,155
4,8,125,east,5,8,158
4,8,138,east,5,8,173
4,9,0,south,4,8,4
4,9,9,south,4,8,17
4,9,24,south,4,8,35
4,9,46,south,4,8,59
4,9,74,south,4,8,91
4,9,92,south,4,8,111
4,9,103,south,4,8,122
4,9,105,south,4,8,125
4,9,118,south,4,8,138
5,0,0,east,6,0,8
5,0,8,east,6,0,23
5,0,23,east,6,0,40
5,0,26,east,6,0,45
5,0,40,east,6,0,61
5,0,45,east,6,0,68
5,0,61,east,6,0,87
5,0,79,east,6,0,104
5,1,0,east,6,1,11
5,3,0,east,6,3,11
5,3,11,east,6,3,30
5,5,0,north,5,6,10
5,6,0,north,5,7,10
5,6,10,north,5,7,28
5,6,11,north,5,7,29
5,6,29,north,5,7,53
5,6,30,north,5,7,54
5,7,0,east,6,7,11
5,7,10,east,6,7,29
5,7,11,east,6,7,30
5,7,18,east,6,7,42
5,7,28,east,6,7,53
5,7,29,east,6,7,54
5,7,37,east,6,7,65
5,7,42,east,6,7,71
5,7,53,east,6,7,82
5,7,54,east,6,7,83
5,7,66,east,6,7,96
5,7,91,east,6,7,123
5,7,122,east,6,7,155
5,7,155,east,6,7,193
5,7,178,east,6,7,212
5,7,191,east,6,7,223
5,7,196,east,6,7,228
5,7,207,east,6,7,236
5,8,0,south,5,7,10
5,8,4,south,5,7,18
5,8,11,south,5,7,29
5,8,16,south,5,7,37
5,8,20,south,5,7,42
5,8,30,south,5,7,54
5,8,39,south,5,7,66
5,8,60,south,5,7,91
5,8,91,south,5,7,122
5,8,123,south,5,7,155
5,8,144,south,5,7,178
5,8,155,south,5,7,191
5,8,158,south,5,7,196
5,8,173,south,5,7,207
5,9,0,south,5,8,4
5,9,8,south,5,8,16
6,0,0,north,6,1,4
6,0,8,north,6,1,16
6,0,9,north,6,1,17
6,0,23,north,6,1,34
6,0,24,north,6,1,35
6,0,33,north,6,1,47
6,0,40,north,6,1,57
