xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,1
0,0,6,east,1,0,13
0,0,21,east,1,0,31
0,0,46,east,1,0,62
0,0,77,east,1,0,98
0,0,115,east,1,0,139
0,0,116,east,1,0,140
0,0,144,east,1,0,161
0,0,157,east,1,0,184
0,0,158,east,1,0,181
0,0,183,east,1,0,198
0,0,200,east,1,0,225
0,0,201,east,1,0,226
0,0,219,east,1,0,238
0,0,244,east,1,0,267
0,1,0,south,0,0,6
0,1,6,south,0,0,21
0,1,24,south,0,0,46
0,1,49,south,0,0,77
0,1,80,south,0,0,115
0,1,82,south,0,0,116
0,1,106,south,0,0,144
0,1,123,south,0,0,157
0,1,124,south,0,0,158
0,1,144,south,0,0,183
0,1,162,south,0,0,201
0,1,164,south,0,0,200
0,1,183,south,0,0,219
0,1,206,south,0,0,244
0,2,0,south,0,1,6
0,2,10,south,0,1,24
0,2,29,south,0,1,49
0,2,55,south,0,1,80
0,2,56,south,0,1,82
0,2,76,south,0,1,106
0,2,92,south,0,1,123
0,2,93,south,0,1,124
0,2,106,south,0,1,144
0,2,132,south,0,1,164
0,2,133,south,0,1,162
0,2,144,south,0,1,183
0,2,173,south,0,1,206
0,4,0,east,1,4,4
0,4,6,east,1,4,15
0,4,21,east,1,4,36
0,5,0,south,0,4,6
0,5,6,south,0,4,21
0,6,0,south,0,5,6
0,8,0,north,0,9,5
0,9,0,east,1,9,2
0,9,5,east,1,9,14
1,0,0,east,2,0,7
1,0,1,east,2,0,11
1,0,9,east,2,0,25
1,0,13,east,2,0,32
1,0,31,east,2,0,57
1,0,62,east,2,0,96
1,0,98,east,2,0,135
1,0,139,east,2,0,176
1,0,140,east,2,0,177
1,0,161,east,2,0,199
1,0,181,east,2,0,221
1,0,184,east,2,0,220
1,0,198,east,2,0,239
1,0,225,east,2,0,262
1,0,226,east,2,0,263
1,0,238,east,2,0,273
1,0,267,east,2,0,295
1,1,0,south,1,0,9
1,2,0,west,0,2,10
1,2,9,west,0,2,29
1,2,28,west,0,2,55
1,2,29,west,0,2,56
1,2,44,west,0,2,76
1,2,53,west,0,2,92
1,2,55,west,0,2,93
1,2,68,west,0,2,106
1,2,92,west,0,2,132
1,2,93,west,0,2,133
1,2,102,west,0,2,144
1,2,133,west,0,2,173
1,3,0,south,1,2,9
1,3,9,south,1,2,28
1,3,10,south,1,2,29
1,3,19,south,1,2,44
1,3,28,south,1,2,53
1,3,29,south,1,2,55
1,3,38,south,1,2,68
1,3,55,south,1,2,92
1,3,56,south,1,2,93
1,3,64,south,1,2,102
1,3,94,south,1,2,133
1,4,0,south,1,3,9
1,4,4,south,1,3,19
1,4,9,south,1,3,28
1,4,10,south,1,3,29
1,4,15,south,1,3,38
1,4,29,south,1,3,55
1,4,30,south,1,3,56
1,4,36,south,1,3,64
1,4,54,south,1,3,94
1,5,0,south,1,4,9
1,8,0,north,1,9,9
1,9,0,east,2,9,8
1,9,2,east,2,9,12
1,9,9,east,2,9,26
1,9,14,east,2,9,33
2,0,0,east,3,0,7
2,0,7,east,3,0,22
2,0,11,east,3,0,34
2,0,25,east,3,0,47
2,0,32,east,3,0,58
2,0,57,east,3,0,85
2,0,96,east,3,0,127
2,0,135,east,3,0,166
2,0,176,east,3,0,209
2,0,177,east,3,0,210
2,0,199,east,3,0,240
2,0,220,east,3,0,253
2,0,221,east,3,0,254
2,0,239,east,3,0,274
2,0,262,east,3,0,291
2,0,263,east,3,0,289
2,3,0,west,1,3,10
2,4,0,west,1,4,10
2,4,9,west,1,4,29
2,4,10,west,1,4,30
2,4,30,west,1,4,54
2,5,0,south,2,4,9
2,7,0,north,2,8,9
2,8,0,north,2,9,9
2,8,9,north,2,9,28
2,9,0,east,3,9,8
2,9,8,east,3,9,23
2,9,9,east,3,9,26
2,9,12,east,3,9,35
2,9,26,east,3,9,48
2,9,28,east,3,9,51
2,9,33,east,3,9,59
3,0,0,east,4,0,7
3,0,7,east,4,0,22
3,0,9,east,4,0,25
3,0,22,east,4,0,41
3,0,34,east,4,0,60
3,0,47,east,4,0,72
3,0,58,east,4,0,88
3,0,85,east,4,0,118
3,0,127,east,4,0,159
3,0,166,east,4,0,202
3,0,209,east,4,0,245
3,0,210,east,4,0,246
