xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,1
0,3,0,east,1,3,4
0,3,6,east,1,3,14
0,4,0,south,0,3,6
0,6,0,east,1,6,4
0,6,6,east,1,6,14
0,7,0,south,0,6,6
1,0,0,east,2,0,7
1,0,1,east,2,0,11
1,3,0,east,2,3,10
1,3,4,east,2,3,18
1,3,14,east,2,3,35
1,5,0,east,2,5,10
1,6,0,east,2,6,10
1,6,4,east,2,6,18
1,6,14,east,2,6,35
1,8,0,east,2,8,10
2,0,0,east,3,0,7
2,0,7,east,3,0,21
2,0,11,east,3,0,31
2,3,0,north,2,4,9
2,3,10,north,2,4,27
2,3,18,north,2,4,44
2,3,35,north,2,4,65
2,4,0,north,2,5,9
2,4,9,north,2,5,26
2,4,27,north,2,5,52
2,4,44,north,2,5,71
2,4,65,north,2,5,92
2,5,0,north,2,6,9
2,5,9,north,2,6,26
2,5,10,north,2,6,27
2,5,26,north,2,6,50
2,5,52,north,2,6,83
2,5,71,north,2,6,100
2,5,92,north,2,6,122
2,6,0,north,2,7,9
2,6,9,north,2,7,26
2,6,10,north,2,7,27
2,6,18,north,2,7,44
2,6,26,north,2,7,50
2,6,27,north,2,7,52
2,6,35,north,2,7,65
2,6,50,north,2,7,82
2,6,83,north,2,7,109
2,6,100,north,2,7,129
2,6,122,north,2,7,152
2,7,0,east,3,7,10
2,7,9,east,3,7,27
2,7,17,east,3,7,43
2,7,26,east,3,7,52
2,7,27,east,3,7,53
2,7,44,east,3,7,73
2,7,50,east,3,7,83
2,7,52,east,3,7,84
2,7,65,east,3,7,95
2,7,82,east,3,7,109
2,7,109,east,3,7,140
2,7,129,east,3,7,159
2,7,152,east,3,7,183
2,8,0,south,2,7,9
2,8,3,south,2,7,17
2,8,10,south,2,7,27
2,9,0,south,2,8,3
3,0,0,east,4,0,7
3,0,7,east,4,0,21
3,0,9,east,4,0,24
3,0,21,east,4,0,40
3,0,31,east,4,0,57
3,1,0,south,3,0,9
3,3,0,west,2,3,10
3,5,0,east,4,5,10
3,7,0,east,4,7,10
3,7,10,east,4,7,28
3,7,27,east,4,7,53
3,7,43,east,4,7,72
3,7,52,east,4,7,84
3,7,53,east,4,7,85
3,7,73,east,4,7,102
3,7,83,east,4,7,110
3,7,84,east,4,7,111
3,7,95,east,4,7,121
3,7,109,east,4,7,140
3,7,140,east,4,7,168
3,7,159,east,4,7,191
3,7,183,east,4,7,217
4,0,0,east,5,0,7
4,0,7,east,5,0,21
4,0,21,east,5,0,40
4,0,24,east,5,0,46
4,0,40,east,5,0,64
4,0,57,east,5,0,79
4,3,0,east,5,3,10
4,5,0,north,4,6,9
4,5,10,north,4,6,27
4,5,27,north,4,6,52
4,5,28,north,4,6,53
4,5,51,north,4,6,85
4,5,52,north,4,6,83
4,5,53,north,4,6,84
4,5,83,north,4,6,109
4,5,84,north,4,6,110
4,5,85,north,4,6,111
4,5,109,north,4,6,139
4,5,111,north,4,6,137
4,5,112,north,4,6,141
4,5,128,north,4,6,158
4,5,140,north,4,6,167
4,5,153,north,4,6,184
4,5,154,north,4,6,185
4,5,180,north,4,6,210
4,5,181,north,4,6,211
4,5,207,north,4,6,236
4,5,208,north,4,6,237
4,5,210,north,4,6,238
4,5,211,north,4,6,239
4,6,0,north,4,7,9
4,6,9,north,4,7,26
4,6,27,north,4,7,52
4,6,52,north,4,7,83
4,6,53,north,4,7,84
4,6,83,north,4,7,109
4,6,84,north,4,7,110
4,6,85,north,4,7,111
4,6,109,north,4,7,139
4,6,110,north,4,7,140
4,6,111,north,4,7,137
4,6,137,north,4,7,168
4,6,139,north,4,7,166
4,6,141,north,4,7,169
4,6,158,north,4,7,190
4,6,167,north,4,7,199
4,6,184,north,4,7,214
4,6,185,north,4,7,215
4,6,210,north,4,7,238
4,6,211,north,4,7,239
4,7,0,east,5,7,10
4,7,9,east,5,7,27
4,7,10,east,5,7,28
4,7,17,east,5,7,43
4,7,26,east,5,7,52
4,7,28,east,5,7,51
4,7,52,east,5,7,84
4,7,53,east,5,7,85
4,7,72,east,5,7,101
4,7,83,east,5,7,110
4,7,84,east,5,7,111
4,7,85,east,5,7,112
4,7,102,east,5,7,131
4,7,109,east,5,7,140
4,7,110,east,5,7,137
4,7,111,east,5,7,141
4,7,121,east,5,7,155
4,7,137,east,5,7,169
4,7,139,east,5,7,167
4,7,140,east,5,7,168
4,7,166,east,5,7,199
