xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,2
0,2,0,north,0,3,4
0,3,0,east,1,3,3
0,3,4,east,1,3,13
0,5,0,north,0,6,4
0,6,0,east,1,6,3
0,6,4,east,1,6,13
1,0,0,east,2,0,6
1,0,2,east,2,0,11
1,0,8,east,2,0,20
1,0,21,east,2,0,37
1,1,0,south,1,0,8
1,1,8,south,1,0,21
1,2,0,south,1,1,8
1,3,0,east,2,3,9
1,3,3,east,2,3,16
1,3,13,east,2,3,30
1,6,0,east,2,6,9
1,6,3,east,2,6,16
1,6,8,east,2,6,22
1,6,13,east,2,6,30
1,7,0,south,1,6,8
2,0,0,east,3,0,6
2,0,6,east,3,0,18
2,0,8,east,3,0,20
2,0,11,east,3,0,27
2,0,20,east,3,0,35
2,0,37,east,3,0,58
2,1,0,south,2,0,8
2,3,0,east,3,3,9
2,3,9,east,3,3,23
2,3,16,east,3,3,34
2,3,30,east,3,3,52
2,5,0,east,3,5,9
2,6,0,east,3,6,9
2,6,9,east,3,6,23
2,6,16,east,3,6,34
2,6,22,east,3,6,42
2,6,30,east,3,6,52
3,0,0,east,4,0,6
3,0,6,east,4,0,18
3,0,18,east,4,0,32
3,0,20,east,4,0,35
3,0,27,east,4,0,47
3,0,35,east,4,0,53
3,0,58,east,4,0,80
3,2,0,north,3,3,8
3,3,0,north,3,4,8
3,3,8,north,3,4,21
3,3,9,north,3,4,22
3,3,23,north,3,4,42
3,3,34,north,3,4,55
3,3,52,north,3,4,77
3,4,0,north,3,5,8
3,4,8,north,3,5,21
3,4,21,north,3,5,39
3,4,22,north,3,5,41
3,4,42,north,3,5,68
3,4,55,north,3,5,82
3,4,77,north,3,5,106
3,5,0,north,3,6,8
3,5,8,north,3,6,21
3,5,9,north,3,6,22
3,5,21,north,3,6,39
3,5,39,north,3,6,66
3,5,41,north,3,6,67
3,5,68,north,3,6,95
3,5,82,north,3,6,109
3,5,106,north,3,6,135
3,6,0,east,4,6,9
3,6,8,east,4,6,22
3,6,9,east,4,6,23
3,6,21,east,4,6,41
3,6,22,east,4,6,42
3,6,23,east,4,6,40
3,6,34,east,4,6,56
3,6,39,east,4,6,67
3,6,42,east,4,6,69
3,6,52,east,4,6,78
3,6,66,east,4,6,94
3,6,67,east,4,6,95
3,6,95,east,4,6,123
3,6,109,east,4,6,143
3,6,135,east,4,6,168
4,0,0,east,5,0,6
4,0,6,east,5,0,18
4,0,18,east,5,0,32
4,0,32,east,5,0,50
4,0,35,east,5,0,53
4,0,47,east,5,0,63
4,0,53,east,5,0,75
4,0,80,east,5,0,104
4,1,0,north,4,2,8
4,2,0,north,4,3,8
4,2,8,north,4,3,21
4,3,0,east,5,3,9
4,3,8,east,5,3,22
4,3,21,east,5,3,41
4,5,0,north,4,6,8
4,6,0,east,5,6,9
4,6,8,east,5,6,22
4,6,9,east,5,6,23
4,6,22,east,5,6,42
4,6,23,east,5,6,40
4,6,40,east,5,6,70
4,6,41,east,5,6,68
4,6,42,east,5,6,69
4,6,56,east,5,6,83
4,6,67,east,5,6,95
4,6,69,east,5,6,97
4,6,78,east,5,6,107
4,6,94,east,5,6,124
4,6,95,east,5,6,123
4,6,123,east,5,6,153
4,6,143,east,5,6,173
4,6,168,east,5,6,198
4,7,0,south,4,6,8
5,0,0,east,6,0,6
5,0,6,east,6,0,18
5,0,8,east,6,0,20
5,0,18,east,6,0,32
5,0,32,east,6,0,50
5,0,50,east,6,0,73
5,0,53,east,6,0,75
5,0,63,east,6,0,89
5,0,75,east,6,0,101
5,0,104,east,6,0,131
5,1,0,south,5,0,8
5,3,0,north,5,4,8
5,3,9,north,5,4,22
5,3,22,north,5,4,41
5,3,41,north,5,4,67
5,4,0,east,6,4,9
5,4,8,east,6,4,22
5,4,22,east,6,4,42
5,4,41,east,6,4,68
5,4,67,east,6,4,95
5,5,0,north,5,6,8
5,6,0,east,6,6,9
5,6,8,east,6,6,22
5,6,9,east,6,6,23
5,6,22,east,6,6,42
5,6,23,east,6,6,40
5,6,40,east,6,6,70
5,6,42,east,6,6,69
5,6,68,east,6,6,96
5,6,69,east,6,6,97
5,6,70,east,6,6,98
5,6,83,east,6,6,110
5,6,95,east,6,6,123
5,6,97,east,6,6,126
5,6,107,east,6,6,136
5,6,123,east,6,6,153
5,6,124,east,6,6,152
5,6,153,east,6,6,183
5,6,173,east,6,6,200
5,6,198,east,6,6,214
6,0,0,east,7,0,6
6,0,6,east,7,0,18
6,0,8,east,7,0,20
6,0,18,east,7,0,32
6,0,20,east,7,0,35
6,0,32,east,7,0,50
6,0,50,east,7,0,73
6,0,73,east,7,0,99
6,0,75,east,7,0,101
6,0,89,east,7,0,115
6,0,101,east,7,0,128
6,0,131,east,7,0,158
6,1,0,south,6,0,8
6,3,0,north,6,4,8
6,4,0,east,7,4,9
6,4,8,east,7,4,22
6,4,9,east,7,4,23
6,4,22,east,7,4,42
6,4,42,east,7,4,69
6,4,68,east,7,4,96
6,4,95,east,7,4,123
6,6,0,north,6,7,8
6,6,9,north,6,7,22
6,6,22,north,6,7,41
6,6,23,north,6,7,42
6,6,40,north,6,7,69
6,6,42,north,6,7,68
6,6,69,north,6,7,96
6,6,70,north,6,7,97
6,6,96,north,6,7,123
6,6,97,north,6,7,125
6,6,98,north,6,7,126
6,6,110,north,6,7,144
6,6,123,north,6,7,152
6,6,126,north,6,7,154
6,6,136,north,6,7,169
6,6,152,north,6,7,181
6,6,153,north,6,7,182
6,6,183,north,6,7,209
6,6,200,north,6,7,216
6,7,0,east,7,7,9
6,7,8,east,7,7,22
6,7,22,east,7,7,42
6,7,41,east,7,7,68
6,7,42,east,7,7,69
6,7,68,east,7,7,96
6,7,69,east,7,7,97
6,7,96,east,7,7,125
6,7,97,east,7,7,126
6,7,123,east,7,7,153
6,7,125,east,7,7,154
6,7,126,east,7,7,155
6,7,144,east,7,7,174
6,7,152,east,7,7,182
6,7,154,east,7,7,184
6,7,169,east,7,7,197
6,7,181,east,7,7,208
6,7,182,east,7,7,209
6,7,209,east,7,7,222
7,0,0,east,8,0,6
7,0,6,east,8,0,18
7,0,18,east,8,0,32
7,0,20,east,8,0,35
7,0,32,east,8,0,50
7,0,35,east,8,0,53
7,0,50,east,8,0,73
7,0,73,east,8,0,99
7,0,99,east,8,0,127
7,0,101,east,8,0,128
7,0,115,east,8,0,141
7,0,128,east,8,0,156
7,0,158,east,8,0,187
7,4,0,east,8,4,9
7,4,9,east,8,4,23
7,4,22,east,8,4,42
7,4,23,east,8,4,40
7,4,42,east,8,4,69
7,4,69,east,8,4,97
7,4,96,east,8,4,125
7,4,123,east,8,4,153
7,5,0,east,8,5,9
7,7,0,east,8,7,9
7,7,9,east,8,7,23
7,7,22,east,8,7,42
7,7,42,east,8,7,69
7,7,68,east,8,7,96
7,7,69,east,8,7,97
7,7,96,east,8,7,125
7,7,97,east,8,7,126
7,7,125,east,8,7,154
7,7,126,east,8,7,155
7,7,153,east,8,7,183
7,7,154,east,8,7,184
7,7,155,east,8,7,185
7,7,174,east,8,7,201
7,7,182,east,8,7,209
7,7,184,east,8,7,211
7,7,197,east,8,7,213
7,7,208,east,8,7,221
7,7,209,east,8,7,222
7,8,0,east,8,8,9
8,0,0,east,9,0,6
8,0,6,east,9,0,18
8,0,18,east,9,0,32
8,0,32,east,9,0,50
8,0,35,east,9,0,53
8,0,50,east,9,0,73
8,0,53,east,9,0,75
8,0,73,east,9,0,99
8,0,99,east,9,0,127
8,0,127,east,9,0,150
8,0,128,east,9,0,156
8,0,141,east,9,0,166
8,0,156,east,9,0,180
8,0,187,east,9,0,207
8,4,0,north,8,5,8
8,4,3,north,8,5,15
8,4,9,north,8,5,22
8,4,14,north,8,5,29
8,4,23,north,8,5,42
8,4,28,north,8,5,49
8,4,40,north,8,5,69
8,4,42,north,8,5,68
8,4,48,north,8,5,72
8,4,57,north,8,5,84
8,4,69,north,8,5,96
8,4,79,north,8,5,108
8,4,97,north,8,5,125
8,4,103,north,8,5,133
8,4,125,north,8,5,153
8,4,130,north,8,5,160
8,4,153,north,8,5,182
8,4,157,north,8,5,188
8,4,160,north,8,5,193
8,5,0,north,8,6,8
8,5,8,north,8,6,21
8,5,9,north,8,6,22
8,5,15,north,8,6,33
8,5,22,north,8,6,41
8,5,29,north,8,6,51
8,5,42,north,8,6,68
