xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,2
0,0,7,east,1,0,15
0,0,24,east,1,0,35
0,0,44,east,1,0,60
0,0,50,east,1,0,65
0,0,68,east,1,0,86
0,0,74,east,1,0,99
0,0,82,east,1,0,101
0,0,111,east,1,0,133
0,1,0,south,0,0,7
0,1,7,south,0,0,24
0,1,24,south,0,0,44
0,1,27,south,0,0,50
0,1,44,south,0,0,68
0,1,50,south,0,0,74
0,1,54,south,0,0,82
0,1,82,south,0,0,111
0,2,0,south,0,1,7
0,2,7,south,0,1,24
0,2,11,south,0,1,27
0,2,24,south,0,1,44
0,2,27,south,0,1,50
0,2,33,south,0,1,54
0,2,54,south,0,1,82
0,3,0,south,0,2,7
0,3,7,south,0,2,24
0,3,11,south,0,2,27
0,3,33,south,0,2,54
0,4,0,south,0,3,7
0,7,0,north,0,8,6
0,8,0,east,1,8,5
0,8,1,east,1,8,12
0,8,6,east,1,8,17
0,9,0,south,0,8,1
1,0,0,east,2,0,8
1,0,2,east,2,0,13
1,0,10,east,2,0,28
1,0,15,east,2,0,36
1,0,35,east,2,0,61
1,0,60,east,2,0,89
1,0,65,east,2,0,97
1,0,86,east,2,0,116
1,0,99,east,2,0,124
1,0,101,east,2,0,134
1,0,133,east,2,0,162
1,1,0,south,1,0,10
1,2,0,west,0,2,11
1,2,11,west,0,2,33
1,3,0,west,0,3,11
1,3,11,west,0,3,33
1,4,0,north,1,5,10
1,5,0,east,2,5,11
1,5,10,east,2,5,32
1,8,0,east,2,8,11
1,8,5,east,2,8,23
1,8,12,east,2,8,34
1,8,17,east,2,8,40
2,0,0,east,3,0,8
2,0,8,east,3,0,25
2,0,10,east,3,0,28
2,0,13,east,3,0,38
2,0,28,east,3,0,51
2,0,36,east,3,0,62
2,0,61,east,3,0,87
2,0,89,east,3,0,117
2,0,97,east,3,0,125
2,0,116,east,3,0,150
2,0,124,east,3,0,155
2,0,134,east,3,0,163
2,0,162,east,3,0,193
2,1,0,south,2,0,10
2,2,0,west,1,2,11
2,3,0,west,1,3,11
2,5,0,north,2,6,10
2,5,11,north,2,6,32
2,5,32,north,2,6,58
2,6,0,north,2,7,10
2,6,10,north,2,7,31
2,6,11,north,2,7,32
2,6,32,north,2,7,58
2,6,58,north,2,7,93
2,7,0,north,2,8,10
2,7,10,north,2,8,31
2,7,31,north,2,8,56
2,7,32,north,2,8,58
2,7,58,north,2,8,93
2,7,93,north,2,8,129
2,8,0,east,3,8,11
2,8,4,east,3,8,22
2,8,10,east,3,8,32
2,8,11,east,3,8,33
2,8,23,east,3,8,49
2,8,31,east,3,8,58
2,8,34,east,3,8,64
2,8,40,east,3,8,71
2,8,56,east,3,8,93
2,8,58,east,3,8,94
2,8,93,east,3,8,130
2,8,129,east,3,8,168
2,9,0,south,2,8,4
3,0,0,east,4,0,8
3,0,8,east,4,0,25
3,0,10,east,4,0,28
3,0,25,east,4,0,45
3,0,28,east,4,0,51
3,0,38,east,4,0,63
3,0,51,east,4,0,75
3,0,62,east,4,0,90
3,0,87,east,4,0,118
3,0,117,east,4,0,151
3,0,125,east,4,0,156
3,0,150,east,4,0,182
3,0,155,east,4,0,191
3,0,163,east,4,0,194
3,0,193,east,4,0,231
3,1,0,south,3,0,10
3,4,0,east,4,4,11
3,5,0,west,2,5,11
3,6,0,west,2,6,11
3,8,0,east,4,8,11
3,8,4,east,4,8,22
3,8,11,east,4,8,33
3,8,22,east,4,8,48
3,8,32,east,4,8,59
3,8,33,east,4,8,57
3,8,49,east,4,8,81
3,8,58,east,4,8,94
3,8,64,east,4,8,100
3,8,71,east,4,8,110
3,8,93,east,4,8,130
3,8,94,east,4,8,131
3,8,130,east,4,8,166
3,8,168,east,4,8,205
3,9,0,south,3,8,4
4,0,0,east,5,0,8
4,0,8,east,5,0,25
4,0,25,east,5,0,45
4,0,28,east,5,0,51
4,0,45,east,5,0,69
4,0,51,east,5,0,75
4,0,63,east,5,0,88
4,0,75,east,5,0,106
4,0,90,east,5,0,119
4,0,118,east,5,0,152
4,0,151,east,5,0,183
4,0,156,east,5,0,192
4,0,182,east,5,0,216
4,0,191,east,5,0,224
4,0,194,east,5,0,232
4,0,231,east,5,0,261
4,2,0,north,4,3,10
4,3,0,east,5,3,11
4,3,10,east,5,3,32
4,3,32,east,5,3,59
4,4,0,south,4,3,10
4,4,11,south,4,3,32
4,8,0,east,5,8,11
4,8,11,east,5,8,33
4,8,22,east,5,8,48
4,8,33,east,5,8,57
4,8,48,east,5,8,80
4,8,57,east,5,8,96
4,8,59,east,5,8,95
4,8,81,east,5,8,115
4,8,94,east,5,8,131
4,8,100,east,5,8,136
4,8,110,east,5,8,144
4,8,130,east,5,8,166
4,8,131,east,5,8,169
4,8,166,east,5,8,206
4,8,205,east,5,8,242
5,0,0,east,6,0,8
5,0,8,east,6,0,25
5,0,10,east,6,0,28
5,0,25,east,6,0,45
5,0,45,east,6,0,69
5,0,51,east,6,0,75
5,0,69,east,6,0,103
5,0,75,east,6,0,106
5,0,88,east,6,0,120
5,0,106,east,6,0,139
5,0,119,east,6,0,154
5,0,152,east,6,0,184
5,0,183,east,6,0,217
5,0,192,east,6,0,225
5,0,216,east,6,0,251
5,0,224,east,6,0,256
5,0,232,east,6,0,262
5,1,0,south,5,0,10
5,3,0,east,6,3,11
5,3,11,east,6,3,33
5,3,32,east,6,3,59
5,3,59,east,6,3,95
5,6,0,east,6,6,11
5,7,0,east,6,7,11
5,7,10,east,6,7,32
5,7,21,east,6,7,46
5,7,32,east,6,7,59
5,7,59,east,6,7,95
5,7,78,east,6,7,114
5,7,95,east,6,7,132
5,7,114,east,6,7,148
5,7,131,east,6,7,169
5,7,132,east,6,7,170
5,7,149,east,6,7,190
5,7,166,east,6,7,206
5,7,173,east,6,7,210
5,7,181,east,6,7,223
5,7,205,east,6,7,242
5,7,206,east,6,7,243
5,7,242,east,6,7,277
5,7,276,east,6,7,297
5,8,0,south,5,7,10
5,8,4,south,5,7,21
5,8,11,south,5,7,32
5,8,33,south,5,7,59
5,8,48,south,5,7,78
5,8,57,south,5,7,95
5,8,80,south,5,7,114
5,8,95,south,5,7,131
5,8,96,south,5,7,132
5,8,115,south,5,7,149
5,8,131,south,5,7,166
5,8,136,south,5,7,173
5,8,144,south,5,7,181
5,8,166,south,5,7,205
5,8,169,south,5,7,206
5,8,206,south,5,7,242
5,8,242,south,5,7,276
5,9,0,south,5,8,4
6,0,0,east,7,0,8
6,0,8,east,7,0,25
6,0,25,east,7,0,45
6,0,28,east,7,0,51
6,0,45,east,7,0,69
6,0,69,east,7,0,103
6,0,75,east,7,0,106
6,0,103,east,7,0,137
6,0,106,east,7,0,139
6,0,120,east,7,0,153
6,0,139,east,7,0,174
6,0,154,east,7,0,185
6,0,184,east,7,0,215
6,0,217,east,7,0,252
6,0,225,east,7,0,257
6,2,0,north,6,3,10
6,2,11,north,6,3,32
6,2,32,north,6,3,58
6,2,33,north,6,3,59
6,2,46,north,6,3,76
6,2,49,north,6,3,79
6,2,72,north,6,3,108
6,2,73,north,6,3,109
6,2,91,north,6,3,127
6,2,105,north,6,3,140
6,2,121,north,6,3,158
6,2,138,north,6,3,175
6,2,140,north,6,3,177
6,2,172,north,6,3,209
6,2,201,north,6,3,238
6,2,209,north,6,3,247
6,2,233,north,6,3,268
6,2,238,north,6,3,272
6,3,0,north,6,4,10
6,3,10,north,6,4,31
6,3,11,north,6,4,32
6,3,32,north,6,4,58
6,3,33,north,6,4,59
6,3,58,north,6,4,93
6,3,59,north,6,4,94
6,3,76,north,6,4,112
6,3,79,north,6,4,113
6,3,95,north,6,4,131
6,3,108,north,6,4,142
6,3,109,north,6,4,143
6,3,127,north,6,4,165
6,3,140,north,6,4,177
6,3,158,north,6,4,196
6,3,175,north,6,4,212
6,3,177,north,6,4,214
6,3,209,north,6,4,247
6,3,238,north,6,4,272
6,3,247,north,6,4,280
6,4,0,north,6,5,10
6,4,10,north,6,5,31
6,4,31,north,6,5,56
6,4,32,north,6,5,58
6,4,58,north,6,5,93
6,4,59,north,6,5,94
6,4,93,north,6,5,129
6,4,94,north,6,5,130
6,4,112,north,6,5,147
6,4,113,north,6,5,145
6,4,131,north,6,5,166
6,4,142,north,6,5,179
6,4,143,north,6,5,180
6,4,165,north,6,5,202
6,4,177,north,6,5,214
6,4,196,north,6,5,235
6,4,212,north,6,5,250
6,4,214,north,6,5,255
6,4,247,north,6,5,280
6,5,0,north,6,6,10
6,5,10,north,6,6,31
6,5,31,north,6,6,56
6,5,56,north,6,6,92
6,5,58,north,6,6,93
6,5,93,north,6,6,129
6,5,94,north,6,6,130
6,5,129,north,6,6,167
6,5,130,north,6,6,168
6,5,145,north,6,6,188
6,5,147,north,6,6,187
6,5,166,north,6,6,205
6,5,179,north,6,6,219
6,5,180,north,6,6,220
6,5,202,north,6,6,239
6,5,214,north,6,6,255
6,5,235,north,6,6,269
6,5,250,north,6,6,282
6,5,255,north,6,6,283
6,6,0,north,6,7,10
6,6,10,north,6,7,31
6,6,11,north,6,7,32
6,6,31,north,6,7,56
6,6,56,north,6,7,92
6,6,92,north,6,7,128
6,6,93,north,6,7,129
6,6,129,north,6,7,167
6,6,130,north,6,7,168
6,6,167,north,6,7,203
6,6,168,north,6,7,204
6,6,187,north,6,7,226
6,6,188,north,6,7,227
6,6,205,north,6,7,241
6,6,219,north,6,7,258
6,6,220,north,6,7,259
6,6,239,north,6,7,273
6,6,255,north,6,7,283
6,7,0,east,7,7,11
6,7,10,east,7,7,32
6,7,11,east,7,7,33
6,7,31,east,7,7,58
6,7,32,east,7,7,59
6,7,46,east,7,7,78
6,7,56,east,7,7,93
6,7,59,east,7,7,95
