xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,1
0,2,0,east,1,2,4
0,3,0,east,1,3,4
0,5,0,north,0,6,5
0,6,0,east,1,6,4
0,6,5,east,1,6,14
0,6,6,east,1,6,15
0,7,0,south,0,6,6
1,0,0,east,2,0,7
1,0,1,east,2,0,11
1,0,9,east,2,0,27
1,0,29,east,2,0,54
1,0,46,east,2,0,73
1,0,58,east,2,0,90
1,0,80,east,2,0,112
1,0,95,east,2,0,126
1,0,96,east,2,0,128
1,0,130,east,2,0,161
1,0,165,east,2,0,192
1,0,197,east,2,0,226
1,0,229,east,2,0,256
1,0,260,east,2,0,280
1,1,0,south,1,0,9
1,1,9,south,1,0,29
1,1,19,south,1,0,46
1,1,29,south,1,0,58
1,1,46,south,1,0,80
1,1,58,south,1,0,95
1,1,60,south,1,0,96
1,1,96,south,1,0,130
1,1,131,south,1,0,165
1,1,165,south,1,0,197
1,1,197,south,1,0,229
1,1,230,south,1,0,260
1,1,261,south,1,0,282
1,2,0,south,1,1,9
1,2,4,south,1,1,19
1,2,9,south,1,1,29
1,2,19,south,1,1,46
1,2,29,south,1,1,58
1,2,30,south,1,1,60
1,2,60,south,1,1,96
1,2,97,south,1,1,131
1,2,131,south,1,1,165
1,2,165,south,1,1,197
1,2,198,south,1,1,230
1,2,231,south,1,1,261
1,2,251,south,1,1,276
1,2,261,south,1,1,282
1,3,0,south,1,2,9
1,3,4,south,1,2,19
1,3,9,south,1,2,29
1,3,10,south,1,2,30
1,3,30,south,1,2,60
1,3,61,south,1,2,97
1,3,97,south,1,2,131
1,3,131,south,1,2,165
1,3,163,south,1,2,198
1,3,199,south,1,2,231
1,3,221,south,1,2,251
1,3,231,south,1,2,261
1,3,244,south,1,2,271
1,3,245,south,1,2,272
1,3,261,south,1,2,282
1,4,0,south,1,3,9
1,4,10,south,1,3,30
1,4,31,south,1,3,61
1,4,61,south,1,3,97
1,4,97,south,1,3,131
1,4,132,south,1,3,163
1,4,166,south,1,3,199
1,4,188,south,1,3,221
1,4,199,south,1,3,231
1,4,214,south,1,3,244
1,4,215,south,1,3,245
1,4,231,south,1,3,261
1,4,250,south,1,3,275
1,6,0,east,2,6,10
1,6,4,east,2,6,21
