xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,north,0,1,1
0,0,7,north,0,1,13
0,0,20,north,0,1,31
0,0,39,north,0,1,53
0,0,64,north,0,1,82
0,0,68,north,0,1,94
0,0,97,north,0,1,120
0,0,101,north,0,1,128
0,0,104,north,0,1,134
0,0,135,north,0,1,155
0,0,142,north,0,1,169
0,0,174,north,0,1,196
0,0,176,north,0,1,204
0,0,184,north,0,1,212
0,0,210,north,0,1,235
0,0,216,north,0,1,242
0,0,219,north,0,1,250
0,0,236,north,0,1,254
0,0,263,north,0,1,293
0,0,264,north,0,1,294
0,1,0,north,0,2,5
0,1,1,north,0,2,10
0,1,9,north,0,2,21
0,1,13,north,0,2,29
0,1,31,north,0,2,57
0,1,53,north,0,2,86
0,1,82,north,0,2,118
0,1,94,north,0,2,127
0,1,120,north,0,2,158
0,1,128,north,0,2,165
0,1,134,north,0,2,168
0,1,155,north,0,2,194
0,1,169,north,0,2,208
0,1,196,north,0,2,227
0,1,204,north,0,2,246
0,1,212,north,0,2,252
0,1,235,north,0,2,273
0,1,242,north,0,2,285
0,1,250,north,0,2,290
0,2,0,north,0,3,5
0,2,5,north,0,3,18
0,2,9,north,0,3,21
0,2,10,north,0,3,27
0,2,21,north,0,3,42
0,2,29,north,0,3,55
0,2,57,north,0,3,80
0,2,86,north,0,3,116
0,2,118,north,0,3,153
0,2,127,north,0,3,163
0,2,158,north,0,3,192
0,2,165,north,0,3,202
0,2,168,north,0,3,207
0,2,194,north,0,3,234
0,2,208,north,0,3,249
0,2,227,north,0,3,271
0,2,246,north,0,3,283
0,2,252,north,0,3,292
0,3,0,north,0,4,5
0,3,5,north,0,4,18
0,3,18,north,0,4,37
0,3,21,north,0,4,42
0,3,27,north,0,4,54
0,3,42,north,0,4,67
0,3,55,north,0,4,84
0,3,80,north,0,4,114
0,3,116,north,0,4,151
0,3,153,north,0,4,190
0,3,163,north,0,4,201
0,3,192,north,0,4,232
0,3,202,north,0,4,244
0,3,207,north,0,4,248
0,3,234,north,0,4,269
