xhat,yhat,raw_state,action,xhat_next,yhat_next,raw_state_next
0,0,0,east,1,0,1
0,0,5,east,1,0,12
0,1,0,south,0,0,5
0,3,0,east,1,3,4
0,3,5,east,1,3,13
0,3,20,east,1,3,33
0,3,39,east,1,3,61
0,4,0,south,0,3,5
0,4,5,south,0,3,20
0,4,20,south,0,3,39
0,5,0,south,0,4,5
0,5,5,south,0,4,20
0,6,0,south,0,5,5
0,9,0,east,1,9,2
1,0,0,east,2,0,6
1,0,1,east,2,0,11
1,0,8,east,2,0,24
1,0,12,east,2,0,31
1,0,26,east,2,0,49
1,0,53,east,2,0,83
1,0,55,east,2,0,86
1,0,76,east,2,0,112
1,0,92,east,2,0,129
1,0,93,east,2,0,131
1,0,94,east,2,0,134
1,0,110,east,2,0,158
1,0,139,east,2,0,182
1,0,140,east,2,0,180
1,0,151,east,2,0,197
1,0,196,east,2,0,235
1,1,0,south,1,0,8
1,1,8,south,1,0,26
1,1,26,south,1,0,53
1,1,27,south,1,0,55
1,1,43,south,1,0,76
1,1,53,south,1,0,92
1,1,55,south,1,0,93
1,1,56,south,1,0,94
1,1,69,south,1,0,110
1,1,93,south,1,0,139
1,1,94,south,1,0,140
1,1,104,south,1,0,151
1,1,146,south,1,0,196
1,2,0,south,1,1,8
1,2,8,south,1,1,26
1,2,9,south,1,1,27
1,2,17,south,1,1,43
1,2,26,south,1,1,53
1,2,27,south,1,1,55
1,2,28,south,1,1,56
1,2,36,south,1,1,69
1,2,55,south,1,1,93
1,2,56,south,1,1,94
1,2,64,south,1,1,104
1,2,99,south,1,1,146
1,3,0,south,1,2,8
1,3,4,south,1,2,17
1,3,8,south,1,2,26
1,3,9,south,1,2,27
1,3,13,south,1,2,36
1,3,27,south,1,2,55
1,3,28,south,1,2,56
1,3,33,south,1,2,64
1,3,61,south,1,2,99
1,4,0,south,1,3,8
1,7,0,north,1,8,8
1,8,0,east,2,8,9
1,8,3,east,2,8,18
1,8,8,east,2,8,27
1,8,10,east,2,8,30
1,9,0,south,1,8,3
1,9,2,south,1,8,10
2,0,0,east,3,0,6
2,0,6,east,3,0,21
2,0,8,east,3,0,24
2,0,11,east,3,0,32
2,0,24,east,3,0,46
2,0,31,east,3,0,57
2,0,49,east,3,0,80
2,0,83,east,3,0,122
2,0,86,east,3,0,124
2,0,112,east,3,0,154
2,0,129,east,3,0,174
2,0,131,east,3,0,172
2,0,134,east,3,0,175
2,0,158,east,3,0,193
2,0,180,east,3,0,225
2,0,182,east,3,0,223
2,0,197,east,3,0,236
2,0,235,east,3,0,272
2,1,0,south,2,0,8
2,2,0,west,1,2,9
2,2,9,west,1,2,28
2,3,0,west,1,3,9
2,3,8,west,1,3,27
2,3,9,west,1,3,28
2,4,0,south,2,3,8
2,6,0,north,2,7,8
2,7,0,north,2,8,8
2,7,8,north,2,8,26
2,8,0,east,3,8,9
2,8,8,east,3,8,27
2,8,9,east,3,8,28
2,8,18,east,3,8,45
2,8,26,east,3,8,55
2,8,27,east,3,8,56
2,8,30,east,3,8,60
3,0,0,east,4,0,6
3,0,6,east,4,0,21
3,0,21,east,4,0,40
3,0,24,east,4,0,46
3,0,32,east,4,0,58
3,0,46,east,4,0,73
3,0,57,east,4,0,91
3,0,80,east,4,0,116
3,0,122,east,4,0,162
3,0,124,east,4,0,164
3,0,154,east,4,0,195
3,0,172,east,4,0,214
3,0,174,east,4,0,213
3,0,175,east,4,0,216
3,0,193,east,4,0,237
3,0,223,east,4,0,261
3,0,225,east,4,0,262
3,0,236,east,4,0,273
3,0,272,east,4,0,311
3,2,0,west,2,2,9
3,3,0,west,2,3,9
3,4,0,north,3,5,8
3,4,9,north,3,5,27
3,5,0,north,3,6,8
3,5,8,north,3,6,26
3,5,27,north,3,6,55
3,6,0,east,4,6,9
3,6,8,east,4,6,27
3,6,26,east,4,6,55
3,6,55,east,4,6,94
3,8,0,north,3,9,8
3,8,9,north,3,9,27
3,8,27,north,3,9,55
3,8,28,north,3,9,56
3,8,45,north,3,9,78
3,8,55,north,3,9,93
3,8,56,north,3,9,94
3,8,60,north,3,9,98
3,9,0,east,4,9,7
3,9,8,east,4,9,25
3,9,27,east,4,9,52
3,9,55,east,4,9,87
3,9,56,east,4,9,89
3,9,78,east,4,9,114
3,9,93,east,4,9,132
3,9,94,east,4,9,135
3,9,98,east,4,9,137
4,0,0,east,5,0,6
4,0,6,east,5,0,21
4,0,21,east,5,0,40
4,0,40,east,5,0,68
4,0,46,east,5,0,73
4,0,58,east,5,0,90
4,0,73,east,5,0,109
4,0,91,east,5,0,127
4,0,116,east,5,0,160
4,0,162,east,5,0,207
4,0,164,east,5,0,208
4,0,195,east,5,0,239
4,0,213,east,5,0,257
4,0,214,east,5,0,258
4,0,216,east,5,0,259
4,0,237,east,5,0,274
4,0,261,east,5,0,302
4,0,262,east,5,0,303
4,0,273,east,5,0,315
4,4,0,west,3,4,9
4,6,0,north,4,7,8
4,6,9,north,4,7,27
4,6,27,north,4,7,55
4,6,55,north,4,7,93
4,6,94,north,4,7,140
4,7,0,north,4,8,8
4,7,8,north,4,8,26
4,7,27,north,4,8,55
4,7,55,north,4,8,93
4,7,93,north,4,8,139
4,7,140,north,4,8,188
4,8,0,north,4,9,8
4,8,8,north,4,9,26
4,8,26,north,4,9,53
4,8,55,north,4,9,93
4,8,93,north,4,9,139
4,8,139,north,4,9,187
4,8,188,north,4,9,232
4,9,0,east,5,9,7
4,9,7,east,5,9,22
4,9,8,east,5,9,25
4,9,25,east,5,9,47
4,9,26,east,5,9,50
4,9,52,east,5,9,82
4,9,53,east,5,9,84
4,9,87,east,5,9,125
4,9,89,east,5,9,126
4,9,93,east,5,9,132
4,9,114,east,5,9,156
4,9,132,east,5,9,173
4,9,135,east,5,9,176
4,9,137,east,5,9,178
4,9,139,east,5,9,183
4,9,187,east,5,9,228
4,9,232,east,5,9,271
5,0,0,east,6,0,6
5,0,6,east,6,0,21
5,0,8,east,6,0,24
5,0,21,east,6,0,40
5,0,40,east,6,0,68
5,0,68,east,6,0,103
5,0,73,east,6,0,109
5,0,90,east,6,0,128
5,0,109,east,6,0,150
5,0,127,east,6,0,171
5,0,160,east,6,0,202
5,0,207,east,6,0,249
5,0,208,east,6,0,250
5,0,239,east,6,0,276
5,0,257,east,6,0,294
5,0,258,east,6,0,295
5,0,259,east,6,0,296
5,0,274,east,6,0,312
5,0,302,east,6,0,336
5,0,303,east,6,0,337
5,1,0,south,5,0,8
5,2,0,east,6,2,9
5,2,8,east,6,2,27
5,2,26,east,6,2,55
5,2,53,east,6,2,93
5,3,0,south,5,2,8
5,3,8,south,5,2,26
5,3,26,south,5,2,53
5,4,0,south,5,3,8
5,4,8,south,5,3,26
5,5,0,south,5,4,8
5,7,0,east,6,7,9
5,9,0,east,6,9,7
5,9,7,east,6,9,22
5,9,22,east,6,9,41
5,9,25,east,6,9,47
5,9,47,east,6,9,74
5,9,50,east,6,9,81
5,9,82,east,6,9,117
5,9,84,east,6,9,123
5,9,125,east,6,9,165
5,9,126,east,6,9,163
5,9,132,east,6,9,173
5,9,156,east,6,9,200
5,9,173,east,6,9,215
5,9,176,east,6,9,217
5,9,178,east,6,9,222
5,9,183,east,6,9,224
5,9,228,east,6,9,267
5,9,271,east,6,9,310
6,0,0,east,7,0,6
6,0,6,east,7,0,21
6,0,21,east,7,0,40
6,0,24,east,7,0,46
6,0,40,east,7,0,68
6,0,68,east,7,0,103
6,0,103,east,7,0,145
6,0,109,east,7,0,150
6,0,128,east,7,0,170
6,0,150,east,7,0,192
6,0,171,east,7,0,211
6,0,202,east,7,0,243
6,0,249,east,7,0,287
6,0,250,east,7,0,288
6,0,276,east,7,0,314
6,0,294,east,7,0,327
6,0,295,east,7,0,328
6,0,296,east,7,0,329
6,2,0,east,7,2,9
6,2,8,east,7,2,27
6,2,9,east,7,2,28
6,2,26,east,7,2,55
6,2,27,east,7,2,56
6,2,55,east,7,2,94
6,2,93,east,7,2,140
6,3,0,south,6,2,8
6,3,8,south,6,2,26
6,4,0,south,6,3,8
6,7,0,east,7,7,9
6,7,9,east,7,7,28
6,8,0,east,7,8,9
6,8,3,east,7,8,18
6,8,15,east,7,8,38
6,8,35,east,7,8,67
6,8,63,east,7,8,100
6,8,66,east,7,8,107
6,8,102,east,7,8,148
6,8,106,east,7,8,155
6,8,148,east,7,8,200
6,8,153,east,7,8,204
6,8,198,east,7,8,247
6,8,200,east,7,8,248
6,8,204,east,7,8,254
6,8,227,east,7,8,269
6,8,245,east,7,8,292
6,8,247,east,7,8,293
6,8,251,east,7,8,297
6,8,253,east,7,8,300
6,8,299,east,7,8,340
6,9,0,south,6,8,3
6,9,7,south,6,8,15
6,9,22,south,6,8,35
6,9,41,south,6,8,63
6,9,47,south,6,8,66
6,9,74,south,6,8,102
6,9,81,south,6,8,106
6,9,117,south,6,8,148
6,9,123,south,6,8,153
6,9,163,south,6,8,200
6,9,165,south,6,8,198
6,9,173,south,6,8,204
6,9,200,south,6,8,227
6,9,215,south,6,8,245
6,9,217,south,6,8,247
6,9,222,south,6,8,251
6,9,224,south,6,8,253
6,9,267,south,6,8,299
6,9,310,south,6,8,340
7,0,0,east,8,0,6
7,0,6,east,8,0,21
7,0,21,east,8,0,40
7,0,40,east,8,0,68
7,0,46,east,8,0,73
7,0,68,east,8,0,103
7,0,103,east,8,0,145
7,0,145,east,8,0,189
7,0,150,east,8,0,192
7,0,170,east,8,0,212
7,0,192,east,8,0,234
7,0,211,east,8,0,256
7,0,243,east,8,0,282
7,0,287,east,8,0,322
7,0,288,east,8,0,323
7,1,0,east,8,1,9
7,2,0,east,8,2,9
7,2,9,east,8,2,28
7,2,27,east,8,2,56
7,2,28,east,8,2,54
7,2,55,east,8,2,94
7,2,56,east,8,2,95
7,2,94,east,8,2,141
7,2,140,east,8,2,186
7,5,0,north,7,6,8
7,6,0,north,7,7,8
7,6,8,north,7,7,26
7,6,9,north,7,7,27
7,6,19,north,7,7,44
7,6,27,north,7,7,55
7,6,55,north,7,7,93
7,6,77,north,7,7,120
7,6,93,north,7,7,139
7,6,139,north,7,7,187
7,6,169,north,7,7,219
7,6,187,north,7,7,231
7,6,188,north,7,7,232
7,6,218,north,7,7,263
7,6,219,north,7,7,264
7,6,232,north,7,7,278
7,6,233,north,7,7,279
7,6,241,north,7,7,285
7,6,260,north,7,7,304
7,6,279,north,7,7,320
7,6,280,north,7,7,321
7,6,298,north,7,7,338
7,6,320,north,7,7,347
7,6,321,north,7,7,348
7,7,0,north,7,8,8
7,7,8,north,7,8,26
7,7,9,north,7,8,27
7,7,26,north,7,8,53
7,7,27,north,7,8,55
7,7,28,north,7,8,56
7,7,44,north,7,8,77
7,7,55,north,7,8,93
7,7,93,north,7,8,139
7,7,120,north,7,8,169
7,7,139,north,7,8,187
7,7,187,north,7,8,231
7,7,219,north,7,8,264
7,7,231,north,7,8,277
7,7,232,north,7,8,278
7,7,263,north,7,8,306
7,7,264,north,7,8,307
7,7,278,north,7,8,319
7,7,279,north,7,8,320
7,7,285,north,7,8,326
7,7,304,north,7,8,342
7,7,320,north,7,8,347
7,7,321,north,7,8,348
7,8,0,east,8,8,9
7,8,3,east,8,8,18
7,8,8,east,8,8,27
7,8,9,east,8,8,28
7,8,18,east,8,8,45
7,8,26,east,8,8,55
7,8,27,east,8,8,56
7,8,38,east,8,8,72
7,8,53,east,8,8,93
7,8,55,east,8,8,94
7,8,56,east,8,8,95
7,8,67,east,8,8,108
7,8,77,east,8,8,121
7,8,93,east,8,8,140
7,8,100,east,8,8,149
7,8,107,east,8,8,156
7,8,139,east,8,8,188
